customer_id,customer_name,segment,city,state,signup_date,acquisition_channel
852,Customer 0852,Consumer,New Haven,CT,2025-04-16,Referral
853,Customer 0853,Small Business,Buffalo,NY,2024-07-25,Social
854,Customer 0854,Small Business,Springfield,MA,2025-04-23,Referral
855,Customer 0855,Consumer,Stamford,CT,2025-03-21,Referral
856,Customer 0856,Small Business,Rochester,NY,2025-07-09,Email
857,Customer 0857,Consumer,Springfield,MA,2024-09-17,Referral
858,Customer 0858,Small Business,Philadelphia,PA,2023-05-24,Email
859,Customer 0859,Small Business,Springfield,MA,2025-04-25,Email
860,Customer 0860,Corporate,Philadelphia,PA,2023-12-28,Email
861,Customer 0861,Consumer,Stamford,CT,2024-11-30,Social
862,Customer 0862,Consumer,Pittsburgh,PA,2024-01-16,Search
863,Customer 0863,Consumer,Springfield,MA,2025-12-03,Referral
864,Customer 0864,Consumer,Newark,NJ,2024-11-24,Social
865,Customer 0865,Consumer,New York,NY,2024-04-27,Social
866,Customer 0866,Small Business,Edison,NJ,2024-07-14,Search
867,Customer 0867,Consumer,Newark,NJ,2024-05-03,Referral
868,Customer 0868,Consumer,Albany,NY,2024-08-11,Social
869,Customer 0869,Small Business,Worcester,MA,2023-05-18,Direct
870,Customer 0870,Small Business,Worcester,MA,2024-03-12,Referral
871,Customer 0871,Consumer,Rochester,NY,2023-06-11,Direct
872,Customer 0872,Consumer,New York,NY,2024-10-27,Social
873,Customer 0873,Consumer,Jersey City,NJ,2024-07-17,Social
874,Customer 0874,Consumer,Springfield,MA,2023-03-08,Social
875,Customer 0875,Consumer,Albany,NY,2024-04-04,Referral
876,Customer 0876,Consumer,Allentown,PA,2024-04-16,Search
877,Customer 0877,Consumer,Allentown,PA,2026-01-04,Search
878,Customer 0878,Consumer,Newark,NJ,2025-10-30,Referral
879,Customer 0879,Consumer,Rochester,NY,2023-07-03,Social
880,Customer 0880,Consumer,New Haven,CT,2025-04-17,Email
881,Customer 0881,Consumer,Allentown,PA,2024-11-05,Referral
882,Customer 0882,Consumer,Albany,NY,2023-10-01,Direct
883,Customer 0883,Consumer,Hartford,CT,2024-11-30,Email
884,Customer 0884,Small Business,Hartford,CT,2024-08-01,Email
885,Customer 0885,Small Business,Boston,MA,2025-06-17,Search
886,Customer 0886,Small Business,Philadelphia,PA,2024-08-29,Email
887,Customer 0887,Consumer,Springfield,MA,2023-02-02,Search
888,Customer 0888,Consumer,Hartford,CT,2024-06-24,Search
889,Customer 0889,Corporate,Springfield,MA,2024-10-08,Referral
890,Customer 0890,Consumer,New York,NY,2023-12-25,Social
891,Customer 0891,Consumer,Albany,NY,2023-07-29,Search
892,Customer 0892,Corporate,Pittsburgh,PA,2025-09-22,Referral
893,Customer 0893,Small Business,Pittsburgh,PA,2023-09-20,Direct
894,Customer 0894,Consumer,Worcester,MA,2025-11-06,Referral
895,Customer 0895,Corporate,Allentown,PA,2023-02-13,Search
896,Customer 0896,Small Business,Allentown,PA,2025-06-13,Social
897,Customer 0897,Consumer,Jersey City,NJ,2023-10-02,Email
898,Customer 0898,Consumer,Edison,NJ,2025-12-24,Email
899,Customer 0899,Consumer,Albany,NY,2023-03-30,Direct
900,Customer 0900,Consumer,Boston,MA,2024-10-24,Direct
901,Customer 0901,Consumer,Stamford,CT,2024-02-26,Search
902,Customer 0902,Consumer,Pittsburgh,PA,2023-08-02,Search
903,Customer 0903,Consumer,Jersey City,NJ,2025-07-23,Social
904,Customer 0904,Consumer,New York,NY,2025-08-21,Search
905,Customer 0905,Consumer,New Haven,CT,2025-08-24,Email
906,Customer 0906,Consumer,New Haven,CT,2025-02-20,Search
907,Customer 0907,Consumer,Newark,NJ,2025-03-14,Search
908,Customer 0908,Small Business,Buffalo,NY,2023-07-12,Search
909,Customer 0909,Consumer,New York,NY,2025-08-13,Search
910,Customer 0910,Corporate,Edison,NJ,2023-04-01,Direct
911,Customer 0911,Consumer,Stamford,CT,2023-03-26,Email
912,Customer 0912,Consumer,Hartford,CT,2023-07-17,Direct
913,Customer 0913,Consumer,Edison,NJ,2025-11-14,Direct
914,Customer 0914,Small Business,Hartford,CT,2023-05-28,Direct
915,Customer 0915,Consumer,New York,NY,2023-04-22,Direct
916,Customer 0916,Consumer,Pittsburgh,PA,2025-03-23,Direct
917,Customer 0917,Small Business,Newark,NJ,2024-01-19,Social
918,Customer 0918,Consumer,Newark,NJ,2024-02-29,Email
919,Customer 0919,Consumer,Boston,MA,2025-11-30,Email
920,Customer 0920,Consumer,Buffalo,NY,2023-07-27,Referral
921,Customer 0921,Consumer,Pittsburgh,PA,2024-08-28,Direct
922,Customer 0922,Consumer,Worcester,MA,2024-01-29,Email
923,Customer 0923,Consumer,New York,NY,2024-03-14,Social
924,Customer 0924,Small Business,New Haven,CT,2024-03-07,Email
925,Customer 0925,Consumer,New York,NY,2023-03-04,Search
926,Customer 0926,Consumer,Hartford,CT,2024-01-04,Referral
927,Customer 0927,Consumer,Stamford,CT,2023-10-02,Referral
928,Customer 0928,Consumer,Philadelphia,PA,2024-10-26,Search
929,Customer 0929,Small Business,Hartford,CT,2025-08-27,Referral
930,Customer 0930,Consumer,Philadelphia,PA,2023-01-27,Email
931,Customer 0931,Corporate,Philadelphia,PA,2024-12-31,Referral
932,Customer 0932,Small Business,Buffalo,NY,2024-12-02,Direct
933,Customer 0933,Small Business,Newark,NJ,2023-03-14,Referral
934,Customer 0934,Consumer,New Haven,CT,2024-11-21,Direct
935,Customer 0935,Consumer,Albany,NY,2023-11-26,Email
936,Customer 0936,Corporate,Boston,MA,2025-04-14,Direct
937,Customer 0937,Consumer,Buffalo,NY,2024-03-22,Email
938,Customer 0938,Corporate,Pittsburgh,PA,2023-08-31,Search
939,Customer 0939,Consumer,Worcester,MA,2023-12-07,Referral
940,Customer 0940,Consumer,Hartford,CT,2024-11-30,Email
941,Customer 0941,Consumer,Buffalo,NY,2024-06-15,Direct
942,Customer 0942,Consumer,Edison,NJ,2023-05-23,Social
943,Customer 0943,Small Business,Philadelphia,PA,2023-05-11,Direct
944,Customer 0944,Consumer,New York,NY,2025-01-10,Direct
945,Customer 0945,Consumer,Albany,NY,2025-11-11,Referral
946,Customer 0946,Consumer,Hartford,CT,2023-07-24,Social
947,Customer 0947,Consumer,New Haven,CT,2023-12-21,Email
948,Customer 0948,Small Business,Stamford,CT,2024-10-22,Email
949,Customer 0949,Small Business,Hartford,CT,2023-08-07,Referral
950,Customer 0950,Small Business,Pittsburgh,PA,2023-01-21,Email
951,Customer 0951,Consumer,Buffalo,NY,2024-09-30,Search
952,Customer 0952,Consumer,Buffalo,NY,2025-09-12,Email
953,Customer 0953,Consumer,Stamford,CT,2023-07-02,Search
954,Customer 0954,Consumer,New York,NY,2024-08-28,Search
955,Customer 0955,Consumer,Pittsburgh,PA,2023-12-28,Referral
956,Customer 0956,Consumer,Pittsburgh,PA,2023-12-07,Email
957,Customer 0957,Small Business,Newark,NJ,2024-08-07,Email
958,Customer 0958,Small Business,Edison,NJ,2024-02-02,Social
959,Customer 0959,Consumer,Philadelphia,PA,2025-08-24,Email
960,Customer 0960,Small Business,New York,NY,2025-02-11,Search
961,Customer 0961,Consumer,Philadelphia,PA,2025-08-25,Email
962,Customer 0962,Consumer,Albany,NY,2025-10-04,Email
963,Customer 0963,Small Business,Stamford,CT,2023-12-22,Social
964,Customer 0964,Consumer,Hartford,CT,2023-08-31,Referral
965,Customer 0965,Consumer,Pittsburgh,PA,2025-08-18,Referral
966,Customer 0966,Consumer,Boston,MA,2023-05-27,Social
967,Customer 0967,Consumer,Edison,NJ,2025-02-09,Social
968,Customer 0968,Consumer,Boston,MA,2024-05-05,Direct
969,Customer 0969,Consumer,Philadelphia,PA,2023-07-27,Referral
970,Customer 0970,Consumer,Stamford,CT,2023-09-27,Social
971,Customer 0971,Consumer,Philadelphia,PA,2024-02-25,Referral
972,Customer 0972,Consumer,New York,NY,2025-08-30,Search
973,Customer 0973,Small Business,Boston,MA,2025-11-20,Social
974,Customer 0974,Consumer,Buffalo,NY,2025-10-18,Search
975,Customer 0975,Small Business,Philadelphia,PA,2025-03-04,Referral
976,Customer 0976,Consumer,Rochester,NY,2024-01-08,Email
977,Customer 0977,Consumer,Worcester,MA,2023-06-17,Email
978,Customer 0978,Small Business,Pittsburgh,PA,2023-10-15,Referral
979,Customer 0979,Corporate,Allentown,PA,2024-02-13,Social
980,Customer 0980,Consumer,Buffalo,NY,2023-01-26,Social
981,Customer 0981,Consumer,Newark,NJ,2025-09-04,Social
982,Customer 0982,Consumer,Edison,NJ,2024-03-19,Social
983,Customer 0983,Consumer,Jersey City,NJ,2025-07-24,Referral
984,Customer 0984,Consumer,Albany,NY,2023-12-30,Email
985,Customer 0985,Consumer,Worcester,MA,2023-11-28,Email
986,Customer 0986,Consumer,Edison,NJ,2024-06-12,Social
987,Customer 0987,Consumer,Springfield,MA,2025-03-02,Search
988,Customer 0988,Corporate,Boston,MA,2024-07-14,Search
989,Customer 0989,Consumer,Edison,NJ,2023-10-05,Email
990,Customer 0990,Consumer,Newark,NJ,2025-05-15,Direct
991,Customer 0991,Small Business,Stamford,CT,2024-06-02,Search
992,Customer 0992,Corporate,Edison,NJ,2024-07-04,Social
993,Customer 0993,Small Business,New York,NY,2025-06-11,Email
994,Customer 0994,Consumer,Rochester,NY,2023-05-25,Search
995,Customer 0995,Consumer,Jersey City,NJ,2023-05-31,Referral
996,Customer 0996,Consumer,Springfield,MA,2023-08-27,Social
997,Customer 0997,Small Business,Springfield,MA,2025-01-26,Direct
998,Customer 0998,Consumer,Jersey City,NJ,2023-06-05,Referral
999,Customer 0999,Small Business,Worcester,MA,2024-01-07,Referral
1000,Customer 1000,Corporate,Jersey City,NJ,2025-01-20,Referral
1001,Customer 1001,Consumer,New York,NY,2025-08-24,Referral
1002,Customer 1002,Consumer,Albany,NY,2025-08-31,Search
1003,Customer 1003,Corporate,Stamford,CT,2024-04-21,Email
1004,Customer 1004,Consumer,Edison,NJ,2025-04-17,Search
1005,Customer 1005,Consumer,Jersey City,NJ,2025-01-06,Social
1006,Customer 1006,Consumer,Philadelphia,PA,2024-03-31,Referral
1007,Customer 1007,Consumer,New York,NY,2025-11-10,Social
1008,Customer 1008,Consumer,Worcester,MA,2023-06-09,Social
1009,Customer 1009,Consumer,Allentown,PA,2024-12-29,Social
1010,Customer 1010,Consumer,Philadelphia,PA,2025-09-13,Search
1011,Customer 1011,Corporate,Stamford,CT,2023-08-28,Referral
1012,Customer 1012,Consumer,Springfield,MA,2024-02-22,Direct
1013,Customer 1013,Consumer,Jersey City,NJ,2024-09-08,Search
1014,Customer 1014,Consumer,Albany,NY,2023-04-04,Email
1015,Customer 1015,Small Business,Springfield,MA,2025-04-24,Referral
1016,Customer 1016,Small Business,New York,NY,2023-01-10,Email
1017,Customer 1017,Consumer,Newark,NJ,2023-12-22,Referral
1018,Customer 1018,Consumer,Newark,NJ,2023-02-19,Email
1019,Customer 1019,Consumer,Newark,NJ,2025-08-20,Direct
1020,Customer 1020,Consumer,Pittsburgh,PA,2024-08-20,Social
1021,Customer 1021,Corporate,Pittsburgh,PA,2023-04-23,Referral
1022,Customer 1022,Consumer,Jersey City,NJ,2023-07-07,Email
1023,Customer 1023,Consumer,Philadelphia,PA,2024-11-04,Social
1024,Customer 1024,Small Business,Newark,NJ,2023-04-15,Social
1025,Customer 1025,Consumer,Stamford,CT,2023-02-04,Email
1026,Customer 1026,Consumer,Hartford,CT,2023-05-15,Search
1027,Customer 1027,Consumer,Stamford,CT,2024-04-18,Social
1028,Customer 1028,Consumer,Worcester,MA,2023-10-11,Direct
1029,Customer 1029,Consumer,Newark,NJ,2025-07-25,Referral
1030,Customer 1030,Consumer,Worcester,MA,2025-12-04,Email
1031,Customer 1031,Consumer,Buffalo,NY,2023-02-18,Referral
1032,Customer 1032,Consumer,Edison,NJ,2025-07-19,Search
1033,Customer 1033,Consumer,Jersey City,NJ,2024-06-18,Email
1034,Customer 1034,Small Business,Jersey City,NJ,2024-11-25,Referral
1035,Customer 1035,Small Business,Stamford,CT,2025-12-06,Email
1036,Customer 1036,Consumer,Worcester,MA,2023-07-02,Referral
1037,Customer 1037,Consumer,Boston,MA,2023-11-06,Search
1038,Customer 1038,Consumer,Hartford,CT,2024-02-09,Direct
1039,Customer 1039,Consumer,Worcester,MA,2025-09-02,Email
1040,Customer 1040,Consumer,New York,NY,2025-03-03,Email
1041,Customer 1041,Consumer,Allentown,PA,2025-11-17,Referral
1042,Customer 1042,Small Business,New Haven,CT,2025-05-06,Referral
1043,Customer 1043,Consumer,Worcester,MA,2024-10-06,Email
1044,Customer 1044,Consumer,Hartford,CT,2024-07-24,Direct
1045,Customer 1045,Consumer,Newark,NJ,2025-08-12,Email
1046,Customer 1046,Small Business,Allentown,PA,2023-05-21,Referral
1047,Customer 1047,Consumer,New Haven,CT,2023-06-25,Email
1048,Customer 1048,Small Business,New York,NY,2024-08-12,Search
1049,Customer 1049,Consumer,Boston,MA,2023-05-25,Direct
1050,Customer 1050,Consumer,Worcester,MA,2023-12-13,Social
1051,Customer 1051,Consumer,New Haven,CT,2024-11-23,Search
1052,Customer 1052,Consumer,New Haven,CT,2023-08-28,Social
1053,Customer 1053,Consumer,Hartford,CT,2024-01-14,Referral
1054,Customer 1054,Small Business,Stamford,CT,2024-02-18,Search
1055,Customer 1055,Small Business,Jersey City,NJ,2023-08-08,Direct
1056,Customer 1056,Consumer,Philadelphia,PA,2023-02-26,Social
1057,Customer 1057,Consumer,Edison,NJ,2024-10-19,Referral
1058,Customer 1058,Consumer,Edison,NJ,2025-05-06,Email
1059,Customer 1059,Consumer,Edison,NJ,2024-12-05,Referral
1060,Customer 1060,Corporate,Boston,MA,2023-03-18,Referral
1061,Customer 1061,Corporate,Jersey City,NJ,2024-06-28,Referral
1062,Customer 1062,Consumer,Allentown,PA,2024-12-23,Referral
1063,Customer 1063,Small Business,Buffalo,NY,2023-01-26,Social
1064,Customer 1064,Corporate,Boston,MA,2023-04-17,Search
1065,Customer 1065,Consumer,Jersey City,NJ,2024-06-02,Referral
1066,Customer 1066,Consumer,Stamford,CT,2024-09-20,Direct
1067,Customer 1067,Consumer,Allentown,PA,2023-04-23,Search
1068,Customer 1068,Small Business,Philadelphia,PA,2023-04-09,Direct
1069,Customer 1069,Small Business,Stamford,CT,2025-08-21,Search
1070,Customer 1070,Consumer,Pittsburgh,PA,2024-05-25,Email
1071,Customer 1071,Consumer,Philadelphia,PA,2023-02-22,Email
1072,Customer 1072,Small Business,Boston,MA,2025-10-16,Search
1073,Customer 1073,Consumer,New Haven,CT,2025-04-02,Social
1074,Customer 1074,Consumer,Stamford,CT,2025-08-21,Referral
1075,Customer 1075,Consumer,Allentown,PA,2024-12-22,Email
1076,Customer 1076,Consumer,Springfield,MA,2025-11-27,Social
1077,Customer 1077,Consumer,Hartford,CT,2024-04-10,Referral
1078,Customer 1078,Consumer,Worcester,MA,2023-09-13,Direct
1079,Customer 1079,Consumer,Albany,NY,2025-06-04,Search
1080,Customer 1080,Consumer,Hartford,CT,2024-01-12,Direct
1081,Customer 1081,Small Business,Philadelphia,PA,2024-03-31,Direct
1082,Customer 1082,Small Business,Buffalo,NY,2025-01-21,Social
1083,Customer 1083,Corporate,Jersey City,NJ,2023-06-07,Search
1084,Customer 1084,Consumer,Pittsburgh,PA,2024-11-04,Search
1085,Customer 1085,Consumer,New Haven,CT,2025-10-21,Search
1086,Customer 1086,Consumer,Worcester,MA,2023-12-03,Direct
1087,Customer 1087,Corporate,Rochester,NY,2023-04-20,Search
1088,Customer 1088,Small Business,Boston,MA,2025-10-25,Search
1089,Customer 1089,Consumer,Worcester,MA,2023-11-13,Search
1090,Customer 1090,Small Business,Edison,NJ,2025-06-16,Social
1091,Customer 1091,Consumer,Edison,NJ,2024-06-14,Search
1092,Customer 1092,Consumer,Hartford,CT,2025-11-17,Email
1093,Customer 1093,Small Business,New York,NY,2024-11-27,Search
1094,Customer 1094,Consumer,Edison,NJ,2024-06-07,Search
1095,Customer 1095,Small Business,Edison,NJ,2023-12-25,Search
1096,Customer 1096,Small Business,Springfield,MA,2023-08-13,Direct
1097,Customer 1097,Corporate,Jersey City,NJ,2025-05-19,Email
1098,Customer 1098,Small Business,Hartford,CT,2025-06-25,Email
1099,Customer 1099,Consumer,Springfield,MA,2025-04-30,Social
1100,Customer 1100,Corporate,Edison,NJ,2024-03-19,Referral
1101,Customer 1101,Corporate,New Haven,CT,2024-05-17,Search
1102,Customer 1102,Consumer,Jersey City,NJ,2024-12-31,Referral
1103,Customer 1103,Consumer,Philadelphia,PA,2024-03-23,Search
1104,Customer 1104,Consumer,Edison,NJ,2024-10-08,Referral
1105,Customer 1105,Small Business,Jersey City,NJ,2025-09-09,Direct
1106,Customer 1106,Consumer,Stamford,CT,2024-07-21,Search
1107,Customer 1107,Consumer,New Haven,CT,2025-11-08,Search
1108,Customer 1108,Consumer,Newark,NJ,2024-12-21,Email
1109,Customer 1109,Small Business,Hartford,CT,2024-12-26,Referral
1110,Customer 1110,Consumer,Allentown,PA,2025-03-13,Social
1111,Customer 1111,Consumer,Springfield,MA,2023-01-14,Social
1112,Customer 1112,Corporate,Allentown,PA,2025-04-02,Direct
1113,Customer 1113,Corporate,Philadelphia,PA,2023-01-09,Search
1114,Customer 1114,Small Business,Allentown,PA,2025-03-27,Direct
1115,Customer 1115,Consumer,Springfield,MA,2024-03-25,Search
1116,Customer 1116,Consumer,Springfield,MA,2025-04-04,Referral
1117,Customer 1117,Consumer,Buffalo,NY,2023-02-24,Social
1118,Customer 1118,Consumer,Stamford,CT,2024-07-16,Email
1119,Customer 1119,Small Business,Allentown,PA,2025-12-25,Referral
1120,Customer 1120,Consumer,Hartford,CT,2024-11-12,Direct
1121,Customer 1121,Consumer,Springfield,MA,2024-06-17,Social
1122,Customer 1122,Consumer,Rochester,NY,2023-01-25,Referral
1123,Customer 1123,Corporate,Pittsburgh,PA,2023-11-25,Social
1124,Customer 1124,Consumer,New York,NY,2024-01-31,Search
1125,Customer 1125,Consumer,Jersey City,NJ,2024-04-11,Social
1126,Customer 1126,Corporate,Philadelphia,PA,2023-08-08,Direct
1127,Customer 1127,Consumer,Boston,MA,2023-11-01,Search
1128,Customer 1128,Consumer,Albany,NY,2025-03-01,Search
1129,Customer 1129,Consumer,Boston,MA,2024-09-09,Email
1130,Customer 1130,Consumer,Newark,NJ,2023-03-21,Search
1131,Customer 1131,Consumer,Albany,NY,2023-11-28,Search
1132,Customer 1132,Consumer,Worcester,MA,2024-02-10,Social
1133,Customer 1133,Consumer,Pittsburgh,PA,2025-04-17,Search
1134,Customer 1134,Consumer,Hartford,CT,2023-12-25,Search
1135,Customer 1135,Consumer,Allentown,PA,2023-05-01,Direct
1136,Customer 1136,Consumer,Albany,NY,2023-01-29,Email
1137,Customer 1137,Consumer,Springfield,MA,2024-11-21,Direct
1138,Customer 1138,Consumer,Newark,NJ,2025-11-23,Search
1139,Customer 1139,Consumer,Hartford,CT,2023-01-10,Direct
1140,Customer 1140,Consumer,Rochester,NY,2025-04-28,Search
1141,Customer 1141,Consumer,Worcester,MA,2025-04-17,Social
1142,Customer 1142,Consumer,Springfield,MA,2023-11-27,Social
1143,Customer 1143,Small Business,Jersey City,NJ,2024-03-08,Direct
1144,Customer 1144,Consumer,Rochester,NY,2024-10-13,Direct
1145,Customer 1145,Consumer,Allentown,PA,2024-11-20,Direct
1146,Customer 1146,Consumer,Stamford,CT,2023-06-19,Email
1147,Customer 1147,Consumer,Jersey City,NJ,2023-06-19,Referral
1148,Customer 1148,Consumer,Springfield,MA,2025-05-25,Email
1149,Customer 1149,Consumer,Buffalo,NY,2023-07-30,Email
1150,Customer 1150,Small Business,Worcester,MA,2025-06-23,Referral
1151,Customer 1151,Consumer,Albany,NY,2025-01-24,Social
1152,Customer 1152,Consumer,Philadelphia,PA,2023-05-14,Referral
1153,Customer 1153,Corporate,Philadelphia,PA,2025-11-06,Direct
1154,Customer 1154,Consumer,New Haven,CT,2024-07-22,Referral
1155,Customer 1155,Corporate,New Haven,CT,2025-08-26,Email
1156,Customer 1156,Consumer,Edison,NJ,2024-08-27,Direct
1157,Customer 1157,Small Business,Jersey City,NJ,2025-02-10,Referral
1158,Customer 1158,Consumer,Boston,MA,2025-06-29,Email
1159,Customer 1159,Consumer,New York,NY,2024-03-17,Social
1160,Customer 1160,Small Business,Rochester,NY,2024-12-03,Direct
1161,Customer 1161,Consumer,Newark,NJ,2023-09-03,Direct
1162,Customer 1162,Consumer,Pittsburgh,PA,2023-12-03,Search
1163,Customer 1163,Consumer,Hartford,CT,2024-05-27,Email
1164,Customer 1164,Corporate,Newark,NJ,2024-09-10,Email
1165,Customer 1165,Consumer,New Haven,CT,2025-06-27,Social
1166,Customer 1166,Small Business,Stamford,CT,2023-05-04,Search
1167,Customer 1167,Corporate,Stamford,CT,2025-12-21,Referral
1168,Customer 1168,Consumer,Edison,NJ,2023-09-03,Social
1169,Customer 1169,Consumer,Newark,NJ,2025-08-21,Referral
1170,Customer 1170,Consumer,Worcester,MA,2023-07-22,Direct
1171,Customer 1171,Small Business,Philadelphia,PA,2024-12-03,Referral
1172,Customer 1172,Consumer,Hartford,CT,2023-10-15,Referral
1173,Customer 1173,Consumer,Pittsburgh,PA,2023-12-31,Email
1174,Customer 1174,Consumer,Philadelphia,PA,2025-07-27,Referral
1175,Customer 1175,Consumer,New Haven,CT,2025-01-26,Referral
1176,Customer 1176,Consumer,New Haven,CT,2024-02-10,Search
1177,Customer 1177,Consumer,Philadelphia,PA,2024-01-25,Search
1178,Customer 1178,Consumer,Boston,MA,2025-05-11,Direct
1179,Customer 1179,Consumer,Buffalo,NY,2025-11-20,Email
1180,Customer 1180,Consumer,Edison,NJ,2023-08-15,Email
1181,Customer 1181,Consumer,Edison,NJ,2023-01-04,Social
1182,Customer 1182,Small Business,Rochester,NY,2024-10-03,Email
1183,Customer 1183,Small Business,Worcester,MA,2024-12-17,Direct
1184,Customer 1184,Consumer,Boston,MA,2023-01-27,Search
1185,Customer 1185,Corporate,Newark,NJ,2024-03-07,Referral
1186,Customer 1186,Corporate,Springfield,MA,2025-11-21,Social
1187,Customer 1187,Consumer,New Haven,CT,2023-02-25,Social
1188,Customer 1188,Consumer,Rochester,NY,2025-11-19,Referral
1189,Customer 1189,Corporate,New York,NY,2023-04-22,Direct
1190,Customer 1190,Consumer,Springfield,MA,2025-02-27,Referral
1191,Customer 1191,Small Business,Boston,MA,2025-01-05,Referral
1192,Customer 1192,Consumer,Allentown,PA,2023-10-18,Search
1193,Customer 1193,Consumer,Newark,NJ,2023-09-13,Direct
1194,Customer 1194,Consumer,Springfield,MA,2023-07-16,Social
1195,Customer 1195,Small Business,New Haven,CT,2023-01-31,Search
1196,Customer 1196,Corporate,Hartford,CT,2024-04-29,Email
1197,Customer 1197,Small Business,Jersey City,NJ,2024-05-09,Social
1198,Customer 1198,Consumer,Worcester,MA,2025-05-29,Email
1199,Customer 1199,Consumer,Edison,NJ,2023-04-11,Direct
1200,Customer 1200,Consumer,Newark,NJ,2024-01-06,Referral
