order_item_id,order_id,product_id,quantity,unit_price,discount_rate
8011,2641,69,4,43.79,0.2
8012,2641,25,2,19.81,0.15
8013,2642,153,2,43.16,0.25
8014,2642,81,3,256.28,0.25
8015,2642,107,1,108.43,0.35
8016,2642,46,4,42.34,0.25
8017,2642,45,3,135.43,0.25
8018,2643,34,4,374.73,0.1
8019,2643,127,3,104.57,0.2
8020,2644,149,4,145.0,0.15
8021,2645,54,1,135.09,0.2
8022,2645,140,4,195.17,0.30000000000000004
8023,2646,16,1,99.34,0.25
8024,2646,18,3,96.91,0.25
8025,2646,100,1,210.92,0.3
8026,2646,56,4,159.86,0.25
8027,2646,161,3,191.07,0.25
8028,2647,42,2,151.96,0.30000000000000004
8029,2647,156,4,121.03,0.2
8030,2647,134,2,102.29,0.25
8031,2647,42,2,151.96,0.30000000000000004
8032,2648,133,3,255.99,0.1
8033,2649,169,4,86.81,0.15000000000000002
8034,2649,41,1,182.57,0.1
8035,2649,20,1,112.76,0.2
8036,2650,61,4,246.17,0.05
8037,2650,145,1,317.53,0.1
8038,2650,97,1,228.91,0.05
8039,2650,41,3,182.57,0.1
8040,2650,121,2,431.34,0.0
8041,2651,39,2,194.61,0.15000000000000002
8042,2651,102,2,257.56,0.15000000000000002
8043,2651,29,2,258.36,0.1
8044,2651,108,4,260.05,0.1
8045,2651,139,3,383.12,0.05
8046,2652,145,4,352.81,0.0
8047,2652,68,4,182.65,0.0
8048,2652,91,3,382.79,0.05
8049,2653,19,3,223.86,0.15
8050,2653,147,3,179.25,0.15
8051,2654,57,1,305.15,0.05
8052,2654,98,3,153.88,0.05
8053,2654,137,4,63.03,0.05
8054,2655,43,4,274.22,0.15000000000000002
8055,2655,75,1,188.98,0.2
8056,2655,78,2,309.89,0.1
8057,2656,158,3,105.45,0.1
8058,2656,89,1,120.53,0.1
8059,2656,70,1,300.79,0.15000000000000002
8060,2657,137,4,56.4,0.15
8061,2657,52,1,67.23,0.15
8062,2657,136,4,229.62,0.15
8063,2658,89,1,107.14,0.2
8064,2658,80,3,37.48,0.30000000000000004
8065,2658,157,3,213.21,0.2
8066,2659,126,2,45.4,0.2
8067,2659,107,1,141.79,0.15
8068,2659,126,4,42.56,0.25
8069,2659,43,1,274.22,0.15
8070,2659,3,1,204.18,0.15
8071,2660,168,4,232.06,0.25
8072,2660,15,4,201.06,0.2
8073,2660,118,3,254.12,0.25
8074,2660,119,1,117.94,0.2
8075,2660,102,1,257.56,0.15
8076,2661,82,3,110.14,0.05
8077,2661,98,4,145.78,0.1
8078,2661,146,4,137.36,0.0
8079,2661,121,2,431.34,0.0
8080,2661,180,2,154.44,0.0
8081,2662,92,2,96.03,0.25
8082,2662,157,3,173.23,0.35
8083,2662,58,1,204.51,0.35
8084,2662,68,4,136.99,0.25
8085,2662,103,4,102.11,0.3
8086,2663,4,4,152.52,0.25
8087,2663,103,1,123.99,0.15
8088,2664,126,3,56.75,0.0
8089,2665,158,1,99.59,0.15
8090,2665,127,2,104.57,0.2
8091,2665,124,3,39.16,0.15
8092,2665,147,3,158.16,0.25
8093,2666,66,3,119.39,0.0
8094,2666,93,3,245.43,0.0
8095,2666,14,3,123.02,0.05
8096,2667,84,2,227.65,0.25
8097,2667,148,3,140.69,0.25
8098,2667,175,4,81.63,0.3
8099,2667,168,4,232.06,0.25
8100,2668,6,2,50.27,0.1
8101,2668,41,1,182.57,0.1
8102,2669,41,4,152.15,0.25
8103,2670,23,4,281.61,0.25
8104,2670,97,1,180.72,0.25
8105,2671,80,1,40.16,0.25
8106,2671,84,1,227.65,0.25
8107,2671,15,2,188.5,0.25
8108,2672,108,1,245.6,0.15000000000000002
8109,2672,3,4,216.19,0.1
8110,2672,176,2,20.18,0.1
8111,2673,62,3,358.85,0.0
8112,2673,160,3,223.82,0.05
8113,2673,58,1,314.63,0.0
8114,2673,91,3,362.65,0.1
8115,2673,67,1,314.94,0.1
8116,2674,70,4,318.48,0.1
8117,2674,57,1,256.97,0.2
8118,2674,120,3,312.12,0.1
8119,2674,145,2,317.53,0.1
8120,2674,101,3,312.5,0.2
8121,2675,121,2,280.37,0.35
8122,2675,160,4,176.7,0.25
8123,2675,124,1,34.55,0.25
8124,2675,85,1,75.67,0.25
8125,2676,3,3,204.18,0.15
8126,2676,57,1,240.91,0.25
8127,2676,11,4,178.74,0.25
8128,2676,94,3,106.68,0.15
8129,2676,50,1,18.16,0.25
8130,2677,77,3,370.63,0.25
8131,2677,176,4,16.82,0.25
8132,2677,18,3,96.91,0.25
8133,2677,141,4,80.13,0.35
8134,2678,102,1,196.96,0.35
8135,2679,154,3,23.51,0.1
8136,2680,150,3,288.51,0.05
8137,2680,146,3,130.49,0.05
8138,2680,166,4,228.71,0.05
8139,2680,38,4,262.9,0.0
8140,2680,98,2,145.78,0.1
8141,2681,106,4,237.07,0.1
8142,2681,8,2,76.38,0.1
8143,2681,171,4,126.1,0.15000000000000002
8144,2682,102,1,242.41,0.2
8145,2682,157,2,213.21,0.2
8146,2682,175,1,87.46,0.25
8147,2682,102,2,257.56,0.15
8148,2682,179,3,95.67,0.15
8149,2683,139,3,362.95,0.1
8150,2683,169,1,91.92,0.1
8151,2684,63,4,253.08,0.1
8152,2685,43,4,225.83,0.30000000000000004
8153,2686,137,1,49.76,0.25
8154,2686,45,2,126.4,0.3
8155,2686,130,2,112.99,0.25
8156,2686,17,2,70.38,0.25
8157,2687,155,3,229.9,0.15
8158,2688,32,1,106.25,0.2
8159,2689,127,1,117.64,0.1
8160,2689,173,3,363.5,0.2
8161,2690,172,2,119.34,0.2
8162,2690,160,1,188.48,0.2
8163,2690,126,4,45.4,0.2
8164,2690,2,4,99.22,0.2
8165,2691,134,1,129.57,0.05
8166,2691,63,3,267.14,0.05
8167,2691,150,2,288.51,0.05
8168,2691,165,3,177.11,0.1
8169,2691,44,1,252.17,0.1
8170,2692,146,1,116.76,0.15
8171,2692,112,4,218.1,0.15
8172,2692,10,2,413.04,0.15
8173,2692,11,2,202.57,0.15
8174,2693,161,3,254.76,0.0
8175,2693,159,2,337.88,0.0
8176,2694,35,2,37.87,0.3
8177,2694,108,3,216.7,0.25
8178,2694,74,1,223.93,0.3
8179,2695,5,1,286.34,0.25
8180,2695,94,3,81.58,0.35
8181,2695,66,3,89.54,0.25
8182,2696,119,3,103.2,0.30000000000000004
8183,2696,21,1,21.85,0.2
8184,2696,30,1,129.83,0.2
8185,2696,22,3,77.01,0.2
8186,2697,41,3,162.29,0.2
8187,2698,126,2,48.24,0.15
8188,2698,16,2,105.96,0.2
8189,2698,57,2,256.97,0.2
8190,2698,25,2,19.81,0.15
8191,2698,110,1,91.12,0.15
8192,2699,28,1,326.38,0.2
8193,2700,83,3,346.44,0.1
8194,2700,120,1,277.44,0.2
8195,2700,164,2,186.63,0.1
8196,2700,131,3,100.33,0.15000000000000002
8197,2700,68,2,155.25,0.15000000000000002
8198,2701,155,4,256.95,0.05
8199,2702,166,3,156.49,0.35
8200,2702,28,4,305.98,0.25
8201,2702,15,2,188.5,0.25
8202,2703,82,2,92.75,0.2
8203,2703,117,3,47.52,0.30000000000000004
8204,2703,172,4,119.34,0.2
8205,2703,48,4,134.46,0.30000000000000004
8206,2703,60,3,151.4,0.30000000000000004
8207,2704,167,3,171.48,0.30000000000000004
8208,2704,2,3,86.81,0.30000000000000004
8209,2704,128,4,184.01,0.2
8210,2705,96,2,266.83,0.25
8211,2705,46,1,36.69,0.35
8212,2705,30,2,121.72,0.25
8213,2706,31,3,46.06,0.3
8214,2707,21,4,20.48,0.25
8215,2707,145,3,264.61,0.25
8216,2707,165,1,127.91,0.35
8217,2707,153,1,43.16,0.25
8218,2707,54,3,109.76,0.35
8219,2708,47,3,64.78,0.25
8220,2708,127,1,91.5,0.3
8221,2709,172,3,111.89,0.25
8222,2709,1,1,178.96,0.3
8223,2709,11,1,178.74,0.25
8224,2709,22,3,62.57,0.35
8225,2709,60,4,162.21,0.25
8226,2710,111,4,245.03,0.05
8227,2711,41,1,202.86,0.0
8228,2711,7,2,251.07,0.0
8229,2711,179,4,106.92,0.05
8230,2711,179,4,101.3,0.1
8231,2712,58,3,204.51,0.35
8232,2713,91,2,322.35,0.2
8233,2713,156,2,113.47,0.25
8234,2713,143,4,118.35,0.2
8235,2713,66,2,83.57,0.30000000000000004
8236,2713,18,1,103.37,0.2
8237,2714,28,1,346.77,0.15000000000000002
8238,2714,121,2,388.21,0.1
8239,2714,105,1,176.26,0.1
8240,2714,168,1,278.47,0.1
8241,2714,22,4,81.82,0.15000000000000002
8242,2715,140,4,223.06,0.2
8243,2715,89,4,107.14,0.2
8244,2715,14,3,97.12,0.25
8245,2715,101,3,312.5,0.2
8246,2715,55,2,204.13,0.30000000000000004
8247,2716,115,4,324.32,0.25
8248,2717,93,4,208.62,0.15000000000000002
8249,2717,106,4,237.07,0.1
8250,2717,129,4,147.7,0.2
8251,2718,68,1,182.65,0.0
8252,2718,21,1,27.31,0.0
8253,2719,70,1,265.4,0.25
8254,2719,157,3,186.56,0.30000000000000004
8255,2719,48,4,153.66,0.2
8256,2720,22,1,81.82,0.15
8257,2720,69,4,46.53,0.15
8258,2720,1,2,217.31,0.15
8259,2720,165,1,167.27,0.15
8260,2720,130,2,128.05,0.15
8261,2721,118,3,304.95,0.1
8262,2721,144,4,107.09,0.2
8263,2722,20,3,112.76,0.2
8264,2722,153,3,46.04,0.2
8265,2723,158,3,111.31,0.05
8266,2723,64,3,223.12,0.05
8267,2723,72,2,107.93,0.05
8268,2724,32,1,106.25,0.2
8269,2724,4,1,152.52,0.25
8270,2724,150,2,212.58,0.30000000000000004
8271,2724,174,4,260.13,0.25
8272,2724,25,2,18.65,0.2
8273,2725,128,4,207.01,0.1
8274,2725,85,2,100.89,0.0
8275,2725,40,2,155.93,0.1
8276,2726,156,2,136.16,0.1
8277,2727,172,2,126.8,0.15000000000000002
8278,2727,19,1,223.86,0.15000000000000002
8279,2728,63,1,253.08,0.1
8280,2728,58,3,267.44,0.15000000000000002
8281,2729,162,2,93.63,0.05
8282,2729,97,2,228.91,0.05
8283,2729,31,2,59.22,0.1
8284,2729,42,3,184.53,0.15000000000000002
8285,2730,75,4,212.6,0.1
8286,2730,165,2,177.11,0.1
8287,2730,170,1,14.07,0.1
8288,2731,11,1,154.91,0.35
8289,2732,77,3,395.34,0.2
8290,2732,178,4,40.26,0.2
8291,2732,27,4,87.9,0.2
8292,2733,179,1,84.41,0.25
8293,2734,138,1,144.34,0.2
8294,2734,178,1,40.26,0.2
8295,2734,56,3,191.84,0.1
8296,2734,46,3,47.98,0.15000000000000002
8297,2735,7,2,200.86,0.2
8298,2735,142,4,296.06,0.2
8299,2735,99,4,45.12,0.2
8300,2736,144,3,100.4,0.25
8301,2736,175,1,75.8,0.35
8302,2736,153,2,37.41,0.35
8303,2736,70,3,230.02,0.35
8304,2736,18,1,96.91,0.25
8305,2737,140,3,223.06,0.2
8306,2737,16,2,112.58,0.15
8307,2737,15,1,213.63,0.15
8308,2737,32,4,112.89,0.15
8309,2738,132,3,140.89,0.25
8310,2738,10,2,340.15,0.3
8311,2739,172,3,96.97,0.35
8312,2739,15,4,188.5,0.25
8313,2739,59,1,193.7,0.3
8314,2739,80,4,34.8,0.35
8315,2740,177,3,243.49,0.1
8316,2741,3,2,240.21,0.0
8317,2741,60,2,216.28,0.0
8318,2741,136,2,243.13,0.1
8319,2742,90,3,241.24,0.2
8320,2742,128,4,207.01,0.1
8321,2742,139,1,362.95,0.1
8322,2742,83,1,346.44,0.1
8323,2742,118,3,304.95,0.1
8324,2743,159,2,253.41,0.25
8325,2743,157,4,199.88,0.25
8326,2743,156,2,105.9,0.3
8327,2744,146,2,103.02,0.25
8328,2744,48,3,144.06,0.25
8329,2744,94,4,81.58,0.35
8330,2744,41,1,131.86,0.35
8331,2744,178,2,37.74,0.25
8332,2745,138,2,162.39,0.1
8333,2745,168,1,293.94,0.05
8334,2745,26,4,330.41,0.05
8335,2745,171,1,140.93,0.05
8336,2746,153,4,54.67,0.05
8337,2746,34,1,374.73,0.1
8338,2746,123,1,156.48,0.0
8339,2747,15,2,213.63,0.15
8340,2747,27,2,82.41,0.25
8341,2747,150,4,227.77,0.25
8342,2748,151,4,235.23,0.0
8343,2748,71,2,304.13,0.1
8344,2748,2,3,111.62,0.1
8345,2748,117,4,67.89,0.0
8346,2748,113,1,208.58,0.1
8347,2749,146,2,96.15,0.3
8348,2749,54,4,126.65,0.25
8349,2750,2,3,124.02,0.0
8350,2750,147,3,210.88,0.0
8351,2750,41,4,202.86,0.0
8352,2750,153,3,51.8,0.1
8353,2750,21,1,27.31,0.0
8354,2751,73,3,166.42,0.1
8355,2751,175,1,104.95,0.1
8356,2751,35,1,48.69,0.1
8357,2752,53,2,127.02,0.1
8358,2752,86,2,334.24,0.0
8359,2752,176,1,22.42,0.0
8360,2752,52,1,79.1,0.0
8361,2753,140,2,223.06,0.2
8362,2753,71,2,270.34,0.2
8363,2753,110,1,75.04,0.30000000000000004
8364,2753,108,3,231.15,0.2
8365,2753,134,2,102.29,0.25
8366,2754,119,3,125.32,0.15000000000000002
8367,2754,32,1,119.53,0.1
8368,2754,159,3,270.3,0.2
8369,2754,45,4,162.51,0.1
8370,2754,54,1,143.53,0.15000000000000002
8371,2755,145,1,299.89,0.15
8372,2755,171,2,126.1,0.15
8373,2755,76,1,128.85,0.15
8374,2756,159,2,270.3,0.2
8375,2757,124,1,34.55,0.25
8376,2757,141,2,92.45,0.25
8377,2757,121,2,323.5,0.25
8378,2757,11,3,178.74,0.25
8379,2757,57,3,208.79,0.35
8380,2758,47,1,64.78,0.25
8381,2758,168,2,232.06,0.25
8382,2758,94,2,94.13,0.25
8383,2758,164,4,145.16,0.3
8384,2759,49,3,168.13,0.25
8385,2759,156,1,113.47,0.25
8386,2760,39,2,194.61,0.15
8387,2760,51,3,252.28,0.15
8388,2760,20,1,105.71,0.25
8389,2760,166,1,180.56,0.25
8390,2760,130,2,120.52,0.2
8391,2761,54,4,126.65,0.25
8392,2762,59,2,207.54,0.25
8393,2762,116,4,298.48,0.25
8394,2762,148,4,131.31,0.3
8395,2763,56,2,202.49,0.05
8396,2763,173,1,454.37,0.0
8397,2763,153,2,54.67,0.05
8398,2763,132,2,187.85,0.0
8399,2763,120,2,346.8,0.0
8400,2764,137,1,59.71,0.1
8401,2764,53,3,119.96,0.15000000000000002
8402,2764,67,3,314.94,0.1
8403,2764,139,4,362.95,0.1
8404,2764,137,4,59.71,0.1
8405,2765,141,4,92.45,0.25
8406,2765,25,1,17.48,0.25
8407,2765,157,2,199.88,0.25
8408,2766,33,2,183.13,0.15
8409,2766,1,3,191.75,0.25
8410,2766,120,3,294.78,0.15
8411,2767,37,3,167.96,0.25
8412,2767,160,2,188.48,0.2
8413,2767,43,2,258.09,0.2
8414,2767,13,4,47.79,0.2
8415,2768,97,4,180.72,0.25
8416,2768,154,1,20.9,0.2
8417,2768,101,3,273.43,0.30000000000000004
8418,2768,144,2,100.4,0.25
8419,2769,137,4,66.35,0.0
8420,2769,32,1,119.53,0.1
8421,2769,81,1,307.54,0.1
8422,2769,13,1,56.75,0.05
8423,2770,102,4,287.86,0.05
8424,2770,168,4,293.94,0.05
8425,2770,51,4,281.96,0.05
8426,2770,35,4,51.39,0.05
8427,2771,16,4,112.58,0.15
8428,2771,128,4,172.51,0.25
8429,2771,177,3,229.96,0.15
8430,2771,11,4,178.74,0.25
8431,2771,71,2,270.34,0.2
8432,2772,70,4,230.02,0.35
8433,2772,143,4,110.95,0.25
8434,2772,103,4,94.82,0.35
8435,2772,2,4,93.02,0.25
8436,2773,35,2,48.69,0.1
8437,2774,155,1,229.9,0.15
8438,2774,85,3,75.67,0.25
8439,2774,52,4,67.23,0.15
8440,2774,74,4,239.92,0.25
8441,2774,108,1,231.15,0.2
8442,2775,103,4,109.4,0.25
8443,2776,48,2,134.46,0.30000000000000004
8444,2776,26,2,278.24,0.2
8445,2777,113,4,185.4,0.2
8446,2777,38,3,197.17,0.25
8447,2778,66,3,83.57,0.30000000000000004
8448,2778,155,2,202.85,0.25
8449,2778,14,3,103.59,0.2
8450,2778,22,1,77.01,0.2
8451,2778,154,3,20.9,0.2
8452,2779,158,4,105.45,0.1
8453,2780,149,2,170.59,0.0
8454,2780,131,4,118.03,0.0
8455,2781,36,4,51.73,0.2
8456,2781,86,4,267.39,0.2
8457,2781,89,4,100.44,0.25
8458,2781,139,4,322.62,0.2
8459,2782,88,2,185.27,0.15
8460,2782,71,1,253.44,0.25
8461,2783,30,2,129.83,0.2
8462,2784,2,3,117.82,0.05
8463,2784,176,1,20.18,0.1
8464,2785,114,3,25.66,0.25
8465,2785,144,4,100.4,0.25
8466,2786,163,2,329.02,0.1
8467,2786,140,4,250.94,0.1
8468,2787,94,1,94.13,0.25
8469,2787,43,3,274.22,0.15
8470,2787,44,2,224.15,0.2
8471,2787,116,3,318.38,0.2
8472,2788,140,1,250.94,0.1
8473,2788,104,3,253.95,0.1
8474,2788,145,4,317.53,0.1
8475,2789,55,2,204.13,0.30000000000000004
8476,2789,106,1,210.73,0.2
8477,2789,118,1,237.18,0.30000000000000004
8478,2789,178,4,40.26,0.2
8479,2789,157,2,213.21,0.2
8480,2790,90,1,256.32,0.15
8481,2790,87,3,85.66,0.15
8482,2790,86,3,284.1,0.15
8483,2791,66,1,95.51,0.2
8484,2791,123,4,125.18,0.2
8485,2792,68,3,164.39,0.1
8486,2792,110,1,96.48,0.1
8487,2792,24,4,335.5,0.2
8488,2793,157,4,186.56,0.3
8489,2794,65,2,387.18,0.15
8490,2794,138,4,144.34,0.2
8491,2794,117,3,57.71,0.15
8492,2795,98,2,105.29,0.35
8493,2795,12,1,182.96,0.25
8494,2795,58,1,235.97,0.25
8495,2795,74,4,239.92,0.25
8496,2796,122,4,214.2,0.25
8497,2796,132,4,122.1,0.35
8498,2797,44,1,266.18,0.05
8499,2797,146,2,130.49,0.05
8500,2797,78,3,327.1,0.05
8501,2798,88,3,174.37,0.2
8502,2799,175,3,75.8,0.35
8503,2800,142,2,277.55,0.25
8504,2800,7,2,188.3,0.25
8505,2800,139,2,302.46,0.25
8506,2800,178,2,37.74,0.25
8507,2800,46,2,42.34,0.25
8508,2801,85,1,95.85,0.05
8509,2801,122,4,271.32,0.05
8510,2802,100,3,271.19,0.1
8511,2803,20,4,112.76,0.2
8512,2803,59,4,207.54,0.25
8513,2803,168,4,247.53,0.2
8514,2803,75,4,188.98,0.2
8515,2804,65,1,432.72,0.05
8516,2804,151,4,211.71,0.1
8517,2804,33,3,193.91,0.1
8518,2804,32,1,126.17,0.05
8519,2804,84,4,303.53,0.0
8520,2805,90,1,241.24,0.2
8521,2805,116,1,338.27,0.15
8522,2806,39,2,160.26,0.30000000000000004
8523,2806,24,3,314.53,0.25
8524,2806,163,1,255.91,0.30000000000000004
8525,2807,45,4,135.43,0.25
8526,2807,22,2,72.2,0.25
8527,2807,81,2,222.11,0.35
8528,2807,90,1,226.16,0.25
8529,2808,43,4,274.22,0.15
8530,2809,160,3,153.14,0.35
8531,2809,39,2,171.71,0.25
8532,2809,117,1,50.92,0.25
8533,2809,13,3,38.83,0.35
8534,2810,32,3,126.17,0.05
8535,2810,73,2,157.17,0.15000000000000002
8536,2810,130,1,135.59,0.1
8537,2810,28,2,346.77,0.15000000000000002
8538,2810,157,1,226.53,0.15000000000000002
8539,2811,86,4,284.1,0.15
8540,2811,148,4,159.44,0.15
8541,2811,90,3,226.16,0.25
8542,2812,51,1,237.44,0.2
8543,2812,145,1,282.25,0.2
8544,2813,65,3,364.4,0.2
8545,2814,175,3,87.46,0.25
8546,2814,59,3,221.38,0.2
8547,2815,126,1,56.75,0.0
8548,2815,173,3,431.65,0.05
8549,2815,178,4,50.32,0.0
8550,2815,17,1,93.84,0.0
8551,2816,133,4,213.32,0.25
8552,2816,79,2,53.58,0.25
8553,2816,180,1,108.11,0.3
8554,2817,154,1,20.9,0.2
8555,2817,3,3,204.18,0.15000000000000002
8556,2817,139,3,322.62,0.2
8557,2817,154,4,23.51,0.1
8558,2817,169,2,91.92,0.1
8559,2818,119,3,132.69,0.1
8560,2818,2,3,105.42,0.15000000000000002
8561,2818,151,1,223.47,0.05
8562,2818,52,4,71.19,0.1
8563,2818,85,1,95.85,0.05
8564,2819,47,3,69.1,0.2
8565,2819,121,4,301.94,0.30000000000000004
8566,2820,140,1,250.94,0.1
8567,2820,63,1,253.08,0.1
8568,2820,160,2,188.48,0.2
8569,2820,42,2,195.38,0.1
8570,2820,123,2,125.18,0.2
8571,2821,7,1,200.86,0.2
8572,2821,158,1,82.02,0.30000000000000004
8573,2821,17,4,75.07,0.2
8574,2821,79,3,57.15,0.2
8575,2821,159,4,270.3,0.2
8576,2822,171,3,96.43,0.35
8577,2822,127,4,98.03,0.25
8578,2822,96,1,249.05,0.3
8579,2823,151,1,211.71,0.1
8580,2823,25,2,23.31,0.0
8581,2824,99,4,42.3,0.25
8582,2824,22,2,72.2,0.25
8583,2824,174,3,225.45,0.35
8584,2824,101,1,292.97,0.25
8585,2825,80,3,45.51,0.15
8586,2825,14,2,103.59,0.2
8587,2825,56,3,181.18,0.15
8588,2826,68,4,164.39,0.1
8589,2826,13,2,59.74,0.0
8590,2826,40,3,164.59,0.05
8591,2827,30,3,129.83,0.2
8592,2827,63,4,210.9,0.25
8593,2827,36,1,54.96,0.15
8594,2828,18,1,90.45,0.30000000000000004
8595,2828,153,3,40.28,0.30000000000000004
8596,2828,41,1,152.15,0.25
8597,2828,26,4,278.24,0.2
8598,2829,63,3,210.9,0.25
8599,2829,98,2,121.48,0.25
8600,2829,28,2,346.77,0.15
8601,2829,170,2,13.29,0.15
8602,2829,93,2,208.62,0.15
8603,2830,141,4,92.45,0.25
8604,2830,116,2,318.38,0.2
8605,2830,117,1,50.92,0.25
8606,2830,13,3,44.8,0.25
8607,2831,99,3,47.94,0.15000000000000002
8608,2831,12,2,207.36,0.15000000000000002
8609,2831,169,4,91.92,0.1
8610,2832,67,2,262.45,0.25
8611,2832,12,1,207.36,0.15
8612,2832,54,3,126.65,0.25
8613,2833,121,4,280.37,0.35
8614,2833,34,3,312.28,0.25
8615,2833,108,3,216.7,0.25
8616,2834,79,1,57.15,0.2
8617,2834,103,4,102.11,0.30000000000000004
8618,2835,85,3,75.67,0.25
8619,2835,179,4,84.41,0.25
8620,2835,82,1,86.95,0.25
8621,2835,124,1,34.55,0.25
8622,2836,56,1,202.49,0.05
8623,2836,164,1,197.0,0.05
8624,2836,106,4,250.24,0.05
8625,2837,153,3,51.8,0.1
8626,2837,21,2,24.58,0.1
8627,2837,155,1,243.42,0.1
8628,2837,118,1,271.06,0.2
8629,2837,52,1,71.19,0.1
8630,2838,45,4,135.43,0.25
8631,2838,172,2,111.89,0.25
8632,2838,52,2,51.41,0.35
8633,2838,173,2,340.78,0.25
8634,2839,169,3,66.38,0.35
8635,2839,10,2,364.45,0.25
8636,2840,65,4,364.4,0.2
8637,2840,74,2,239.92,0.25
8638,2840,59,1,221.38,0.2
8639,2840,121,1,366.64,0.15
8640,2841,11,2,166.82,0.3
8641,2842,69,4,38.32,0.3
8642,2842,76,2,113.69,0.25
8643,2842,31,4,49.35,0.25
8644,2842,37,1,156.76,0.3
8645,2843,61,3,207.3,0.2
8646,2843,54,3,126.65,0.25
8647,2843,65,3,341.62,0.25
8648,2843,113,3,185.4,0.2
8649,2844,97,4,240.96,0.0
8650,2845,64,1,176.15,0.25
8651,2845,86,4,250.68,0.25
8652,2845,28,4,285.58,0.3
8653,2845,139,4,282.3,0.3
8654,2845,99,1,42.3,0.25
8655,2846,70,2,265.4,0.25
8656,2846,13,3,44.8,0.25
8657,2846,78,3,275.46,0.2
8658,2846,128,2,195.51,0.15
8659,2846,85,1,85.76,0.15
8660,2847,76,4,128.85,0.15
8661,2848,40,3,138.6,0.2
8662,2849,21,3,20.48,0.25
8663,2849,57,2,224.85,0.3
8664,2849,149,3,110.88,0.35
8665,2849,84,2,227.65,0.25
8666,2850,122,1,242.76,0.15000000000000002
8667,2850,99,1,50.76,0.1
8668,2851,156,1,113.47,0.25
8669,2851,87,1,70.55,0.3
8670,2851,62,4,251.19,0.3
8671,2851,83,1,288.7,0.25
8672,2851,138,1,135.32,0.25
8673,2852,54,2,126.65,0.25
8674,2852,166,1,180.56,0.25
8675,2852,4,2,152.52,0.25
8676,2853,115,1,324.32,0.25
8677,2853,25,4,19.81,0.15
8678,2854,177,3,270.54,0.0
8679,2854,92,1,128.04,0.0
8680,2855,7,4,225.96,0.1
8681,2856,174,2,294.81,0.15000000000000002
8682,2856,91,1,362.65,0.1
8683,2857,58,1,220.24,0.3
8684,2857,101,2,253.9,0.35
8685,2857,108,1,216.7,0.25
8686,2857,45,2,135.43,0.25
8687,2858,129,2,138.47,0.25
8688,2858,152,1,52.72,0.25
8689,2858,77,4,370.63,0.25
8690,2859,65,2,409.95,0.1
8691,2859,148,4,168.82,0.1
8692,2859,97,4,216.86,0.1
8693,2860,49,2,168.13,0.25
8694,2860,65,4,318.85,0.3
8695,2860,28,4,305.98,0.25
8696,2861,146,2,103.02,0.25
8697,2861,75,4,165.35,0.3
8698,2861,54,4,126.65,0.25
8699,2861,4,2,152.52,0.25
8700,2862,64,1,223.12,0.05
8701,2862,73,4,166.42,0.1
8702,2862,68,4,173.52,0.05
8703,2863,154,4,22.2,0.15000000000000002
8704,2863,79,1,57.15,0.2
8705,2863,81,3,307.54,0.1
8706,2863,90,1,241.24,0.2
8707,2864,94,3,81.58,0.35
8708,2865,23,2,262.84,0.3
8709,2865,156,4,113.47,0.25
8710,2865,62,4,269.14,0.25
8711,2865,80,1,40.16,0.25
8712,2866,72,3,96.57,0.15000000000000002
8713,2866,91,1,322.35,0.2
8714,2866,69,2,46.53,0.15000000000000002
8715,2866,161,2,229.28,0.1
8716,2867,108,4,288.94,0.0
8717,2867,168,1,293.94,0.05
8718,2867,38,2,249.75,0.05
8719,2867,70,2,336.18,0.05
8720,2867,175,3,116.61,0.0
8721,2868,130,3,135.59,0.1
8722,2868,155,1,229.9,0.15000000000000002
8723,2868,85,4,90.8,0.1
8724,2868,28,2,367.17,0.1
8725,2868,114,2,29.09,0.15000000000000002
8726,2869,162,2,88.7,0.1
8727,2869,148,3,168.82,0.1
8728,2869,1,4,230.09,0.1
8729,2869,32,1,119.53,0.1
8730,2869,176,2,20.18,0.1
8731,2870,27,2,82.41,0.25
8732,2870,122,1,214.2,0.25
8733,2871,103,3,138.58,0.05
8734,2871,14,4,123.02,0.05
8735,2871,104,4,282.17,0.0
8736,2871,31,2,65.8,0.0
8737,2871,163,2,329.02,0.1
8738,2872,112,3,205.27,0.2
8739,2872,144,1,107.09,0.2
8740,2872,98,4,121.48,0.25
8741,2873,91,2,261.91,0.35
8742,2874,38,2,210.32,0.2
8743,2874,151,3,176.42,0.25
8744,2874,161,1,203.81,0.2
8745,2874,64,3,164.4,0.30000000000000004
8746,2874,2,4,86.81,0.30000000000000004
8747,2875,163,1,292.46,0.2
8748,2876,120,2,260.1,0.25
8749,2877,83,2,288.7,0.25
8750,2877,74,3,239.92,0.25
8751,2877,25,1,15.15,0.35
8752,2877,70,2,230.02,0.35
8753,2878,57,4,289.09,0.1
8754,2879,160,2,212.04,0.1
8755,2880,94,1,125.51,0.0
8756,2880,79,4,71.44,0.0
8757,2880,96,4,355.78,0.0
8758,2880,81,2,341.71,0.0
8759,2880,83,3,346.44,0.1
8760,2881,128,3,207.01,0.1
8761,2881,34,3,374.73,0.1
8762,2881,140,1,250.94,0.1
8763,2881,135,4,353.81,0.1
8764,2881,95,3,379.49,0.1
8765,2882,91,4,362.65,0.1
8766,2882,30,4,146.06,0.1
8767,2882,124,3,41.46,0.1
8768,2882,164,1,186.63,0.1
