store_id,product_id,quantity_on_hand,reorder_point,target_stock,snapshot_date
10,21,21,10,33,2025-12-31
10,22,52,21,65,2025-12-31
10,23,41,17,35,2025-12-31
10,24,9,23,61,2025-12-31
10,25,51,20,66,2025-12-31
10,26,20,21,49,2025-12-31
10,27,8,18,57,2025-12-31
10,28,20,25,46,2025-12-31
10,29,21,23,79,2025-12-31
10,30,45,11,44,2025-12-31
10,31,21,10,48,2025-12-31
10,32,61,8,32,2025-12-31
10,33,38,25,18,2025-12-31
10,34,22,23,56,2025-12-31
10,35,19,19,60,2025-12-31
10,36,39,23,16,2025-12-31
10,37,0,23,60,2025-12-31
10,38,0,11,37,2025-12-31
10,39,19,21,45,2025-12-31
10,40,46,21,51,2025-12-31
10,41,38,25,30,2025-12-31
10,42,35,15,68,2025-12-31
10,43,31,19,36,2025-12-31
10,44,0,16,49,2025-12-31
10,45,29,23,17,2025-12-31
10,46,3,11,40,2025-12-31
10,47,50,20,60,2025-12-31
10,48,34,22,62,2025-12-31
10,49,33,22,36,2025-12-31
10,50,42,12,24,2025-12-31
10,51,40,12,80,2025-12-31
10,52,39,25,65,2025-12-31
10,53,41,20,47,2025-12-31
10,54,24,12,60,2025-12-31
10,55,10,18,74,2025-12-31
10,56,41,14,80,2025-12-31
10,57,61,22,21,2025-12-31
10,58,53,14,29,2025-12-31
10,59,31,8,35,2025-12-31
10,60,46,8,49,2025-12-31
10,61,27,14,64,2025-12-31
10,62,41,12,30,2025-12-31
10,63,24,18,44,2025-12-31
10,64,37,14,32,2025-12-31
10,65,71,25,33,2025-12-31
10,66,48,25,40,2025-12-31
10,67,61,24,73,2025-12-31
10,68,21,25,73,2025-12-31
10,69,22,15,32,2025-12-31
10,70,34,13,64,2025-12-31
10,71,45,9,43,2025-12-31
10,72,31,14,35,2025-12-31
10,73,53,15,32,2025-12-31
10,74,25,21,39,2025-12-31
10,75,59,24,59,2025-12-31
10,76,52,16,30,2025-12-31
10,77,14,11,71,2025-12-31
10,78,45,13,38,2025-12-31
10,79,30,18,35,2025-12-31
10,80,53,13,76,2025-12-31
10,81,25,21,67,2025-12-31
10,82,40,17,80,2025-12-31
10,83,44,12,74,2025-12-31
10,84,0,22,80,2025-12-31
10,85,1,9,57,2025-12-31
10,86,37,14,21,2025-12-31
10,87,32,21,17,2025-12-31
10,88,53,11,55,2025-12-31
10,89,39,18,33,2025-12-31
10,90,12,24,30,2025-12-31
10,91,40,8,45,2025-12-31
10,92,21,10,16,2025-12-31
10,93,30,14,70,2025-12-31
10,94,25,25,18,2025-12-31
10,95,41,9,77,2025-12-31
10,96,9,19,38,2025-12-31
10,97,14,22,51,2025-12-31
10,98,0,24,65,2025-12-31
10,99,73,20,74,2025-12-31
10,100,17,15,61,2025-12-31
10,101,19,17,67,2025-12-31
10,102,14,16,15,2025-12-31
10,103,23,16,38,2025-12-31
10,104,27,8,39,2025-12-31
10,105,46,12,59,2025-12-31
10,106,38,14,77,2025-12-31
10,107,40,13,32,2025-12-31
10,108,24,19,35,2025-12-31
10,109,33,17,32,2025-12-31
10,110,56,22,57,2025-12-31
10,111,34,20,55,2025-12-31
10,112,40,13,80,2025-12-31
10,113,0,18,45,2025-12-31
10,114,44,17,77,2025-12-31
10,115,39,19,18,2025-12-31
10,116,58,12,36,2025-12-31
10,117,0,24,50,2025-12-31
10,118,35,10,42,2025-12-31
10,119,32,20,15,2025-12-31
10,120,36,11,50,2025-12-31
10,121,23,10,39,2025-12-31
10,122,38,16,60,2025-12-31
10,123,47,15,69,2025-12-31
10,124,35,9,71,2025-12-31
10,125,29,18,18,2025-12-31
10,126,30,16,22,2025-12-31
10,127,27,23,79,2025-12-31
10,128,35,17,51,2025-12-31
10,129,21,24,17,2025-12-31
10,130,0,21,22,2025-12-31
10,131,59,16,19,2025-12-31
10,132,2,12,65,2025-12-31
10,133,32,15,17,2025-12-31
10,134,11,17,63,2025-12-31
10,135,29,8,42,2025-12-31
10,136,17,12,50,2025-12-31
10,137,33,9,69,2025-12-31
10,138,19,16,46,2025-12-31
10,139,11,14,32,2025-12-31
10,140,40,13,39,2025-12-31
10,141,58,21,26,2025-12-31
10,142,40,10,42,2025-12-31
10,143,36,16,23,2025-12-31
10,144,15,21,65,2025-12-31
10,145,32,21,41,2025-12-31
10,146,42,11,62,2025-12-31
10,147,22,25,56,2025-12-31
10,148,50,16,71,2025-12-31
10,149,33,24,41,2025-12-31
10,150,40,8,57,2025-12-31
10,151,25,16,50,2025-12-31
10,152,25,9,35,2025-12-31
10,153,38,18,30,2025-12-31
10,154,41,21,39,2025-12-31
10,155,40,23,33,2025-12-31
10,156,15,12,50,2025-12-31
10,157,21,9,48,2025-12-31
10,158,33,8,53,2025-12-31
10,159,0,12,25,2025-12-31
10,160,52,13,58,2025-12-31
10,161,39,19,22,2025-12-31
10,162,34,8,65,2025-12-31
10,163,21,20,65,2025-12-31
10,164,48,16,72,2025-12-31
10,165,29,14,74,2025-12-31
10,166,68,10,47,2025-12-31
10,167,41,24,49,2025-12-31
10,168,7,22,56,2025-12-31
10,169,47,12,40,2025-12-31
10,170,24,15,23,2025-12-31
10,171,24,19,55,2025-12-31
10,172,29,16,57,2025-12-31
10,173,31,18,30,2025-12-31
10,174,38,15,18,2025-12-31
10,175,47,22,41,2025-12-31
10,176,42,12,75,2025-12-31
10,177,20,22,44,2025-12-31
10,178,9,13,33,2025-12-31
10,179,19,16,48,2025-12-31
10,180,40,16,20,2025-12-31
11,1,49,20,77,2025-12-31
11,2,66,20,43,2025-12-31
11,3,9,8,25,2025-12-31
11,4,35,22,61,2025-12-31
11,5,29,20,57,2025-12-31
11,6,26,18,33,2025-12-31
11,7,36,22,38,2025-12-31
11,8,29,19,42,2025-12-31
11,9,29,23,73,2025-12-31
11,10,22,14,69,2025-12-31
11,11,41,10,18,2025-12-31
11,12,52,23,63,2025-12-31
11,13,63,23,56,2025-12-31
11,14,24,20,39,2025-12-31
11,15,14,23,60,2025-12-31
11,16,29,12,60,2025-12-31
11,17,18,18,36,2025-12-31
11,18,52,24,74,2025-12-31
11,19,19,14,37,2025-12-31
11,20,35,11,54,2025-12-31
11,21,9,23,53,2025-12-31
11,22,27,9,37,2025-12-31
11,23,37,13,25,2025-12-31
11,24,61,11,35,2025-12-31
11,25,21,25,79,2025-12-31
11,26,40,18,20,2025-12-31
11,27,0,17,60,2025-12-31
11,28,12,14,79,2025-12-31
11,29,19,11,33,2025-12-31
11,30,24,17,68,2025-12-31
11,31,41,23,51,2025-12-31
11,32,45,23,72,2025-12-31
11,33,4,23,31,2025-12-31
11,34,43,25,22,2025-12-31
11,35,13,16,50,2025-12-31
11,36,66,8,55,2025-12-31
11,37,39,22,73,2025-12-31
11,38,36,11,65,2025-12-31
11,39,30,11,56,2025-12-31
11,40,33,25,45,2025-12-31
11,41,33,21,36,2025-12-31
11,42,21,19,62,2025-12-31
11,43,47,10,59,2025-12-31
11,44,38,9,43,2025-12-31
11,45,47,21,76,2025-12-31
11,46,32,12,15,2025-12-31
11,47,46,25,40,2025-12-31
11,48,20,13,79,2025-12-31
11,49,98,25,46,2025-12-31
11,50,21,14,57,2025-12-31
11,51,25,13,44,2025-12-31
11,52,51,14,77,2025-12-31
11,53,56,25,52,2025-12-31
11,54,19,16,28,2025-12-31
11,55,3,23,21,2025-12-31
11,56,8,20,48,2025-12-31
11,57,15,15,31,2025-12-31
11,58,19,18,19,2025-12-31
11,59,30,11,65,2025-12-31
11,60,52,16,26,2025-12-31
11,61,53,18,38,2025-12-31
11,62,22,15,17,2025-12-31
11,63,43,17,23,2025-12-31
11,64,49,10,50,2025-12-31
11,65,59,14,72,2025-12-31
11,66,30,10,37,2025-12-31
11,67,20,20,68,2025-12-31
11,68,47,8,78,2025-12-31
11,69,61,15,19,2025-12-31
11,70,24,21,21,2025-12-31
11,71,68,22,19,2025-12-31
11,72,64,8,79,2025-12-31
11,73,29,15,76,2025-12-31
11,74,5,13,46,2025-12-31
11,75,23,17,78,2025-12-31
11,76,27,25,22,2025-12-31
11,77,43,13,17,2025-12-31
11,78,3,9,31,2025-12-31
11,79,77,23,51,2025-12-31
11,80,75,14,73,2025-12-31
11,81,20,8,26,2025-12-31
11,82,0,23,18,2025-12-31
11,83,30,18,34,2025-12-31
11,84,41,24,35,2025-12-31
11,85,58,17,20,2025-12-31
11,86,46,23,67,2025-12-31
11,87,30,25,55,2025-12-31
11,88,0,17,23,2025-12-31
11,89,42,14,75,2025-12-31
11,90,48,22,33,2025-12-31
11,91,28,15,31,2025-12-31
11,92,38,20,19,2025-12-31
11,93,37,25,52,2025-12-31
11,94,29,25,44,2025-12-31
11,95,12,17,34,2025-12-31
11,96,39,14,29,2025-12-31
11,97,8,9,61,2025-12-31
11,98,58,17,19,2025-12-31
11,99,17,11,18,2025-12-31
11,100,42,25,78,2025-12-31
11,101,20,12,39,2025-12-31
11,102,40,22,74,2025-12-31
11,103,29,21,15,2025-12-31
11,104,43,14,66,2025-12-31
11,105,19,22,34,2025-12-31
11,106,4,15,75,2025-12-31
11,107,28,21,78,2025-12-31
11,108,27,21,66,2025-12-31
11,109,6,24,22,2025-12-31
11,110,21,13,79,2025-12-31
11,111,3,8,78,2025-12-31
11,112,35,12,64,2025-12-31
11,113,26,25,21,2025-12-31
11,114,33,9,30,2025-12-31
11,115,80,22,76,2025-12-31
11,116,36,17,49,2025-12-31
11,117,40,13,28,2025-12-31
11,118,44,11,24,2025-12-31
11,119,31,25,63,2025-12-31
11,120,23,18,30,2025-12-31
11,121,49,10,54,2025-12-31
11,122,52,23,64,2025-12-31
11,123,0,10,35,2025-12-31
11,124,30,9,35,2025-12-31
11,125,27,22,38,2025-12-31
11,126,23,11,42,2025-12-31
11,127,55,13,77,2025-12-31
11,128,24,16,28,2025-12-31
11,129,49,18,70,2025-12-31
11,130,23,15,69,2025-12-31
11,131,26,18,66,2025-12-31
11,132,46,21,23,2025-12-31
11,133,20,21,50,2025-12-31
11,134,30,24,18,2025-12-31
11,135,13,19,43,2025-12-31
11,136,17,23,63,2025-12-31
11,137,46,19,33,2025-12-31
11,138,44,17,51,2025-12-31
11,139,13,15,43,2025-12-31
11,140,12,23,64,2025-12-31
11,141,79,19,43,2025-12-31
11,142,22,12,34,2025-12-31
11,143,17,20,79,2025-12-31
11,144,42,24,78,2025-12-31
11,145,19,20,53,2025-12-31
11,146,26,13,59,2025-12-31
11,147,49,16,29,2025-12-31
11,148,51,8,40,2025-12-31
11,149,30,10,44,2025-12-31
11,150,57,16,26,2025-12-31
11,151,30,15,40,2025-12-31
11,152,29,11,15,2025-12-31
11,153,33,14,43,2025-12-31
11,154,28,8,70,2025-12-31
11,155,43,22,61,2025-12-31
11,156,38,23,46,2025-12-31
11,157,19,20,34,2025-12-31
11,158,36,24,60,2025-12-31
11,159,23,13,62,2025-12-31
11,160,23,12,51,2025-12-31
11,161,31,23,71,2025-12-31
11,162,51,9,18,2025-12-31
11,163,38,23,20,2025-12-31
11,164,56,21,70,2025-12-31
11,165,61,10,38,2025-12-31
11,166,32,17,60,2025-12-31
11,167,22,17,31,2025-12-31
11,168,19,16,57,2025-12-31
11,169,38,16,66,2025-12-31
11,170,49,25,36,2025-12-31
11,171,62,25,65,2025-12-31
11,172,10,23,79,2025-12-31
11,173,50,11,61,2025-12-31
11,174,52,18,76,2025-12-31
11,175,77,15,22,2025-12-31
11,176,36,12,26,2025-12-31
11,177,33,16,22,2025-12-31
11,178,6,20,44,2025-12-31
11,179,19,16,47,2025-12-31
11,180,13,12,70,2025-12-31
12,1,15,14,80,2025-12-31
12,2,17,13,40,2025-12-31
12,3,6,19,52,2025-12-31
12,4,32,19,45,2025-12-31
12,5,40,12,69,2025-12-31
12,6,47,24,37,2025-12-31
12,7,31,20,36,2025-12-31
12,8,52,25,79,2025-12-31
12,9,52,14,69,2025-12-31
12,10,6,8,42,2025-12-31
12,11,28,19,78,2025-12-31
12,12,11,21,65,2025-12-31
12,13,16,19,62,2025-12-31
12,14,37,12,70,2025-12-31
12,15,31,21,74,2025-12-31
12,16,60,18,19,2025-12-31
12,17,70,15,25,2025-12-31
12,18,41,15,56,2025-12-31
12,19,30,11,44,2025-12-31
12,20,31,21,34,2025-12-31
12,21,33,11,59,2025-12-31
12,22,44,22,29,2025-12-31
12,23,20,14,21,2025-12-31
12,24,44,9,39,2025-12-31
12,25,29,19,73,2025-12-31
12,26,52,21,51,2025-12-31
12,27,58,23,69,2025-12-31
12,28,65,20,69,2025-12-31
12,29,31,14,42,2025-12-31
12,30,9,12,48,2025-12-31
12,31,3,16,19,2025-12-31
12,32,28,11,74,2025-12-31
12,33,8,16,30,2025-12-31
12,34,4,10,64,2025-12-31
12,35,27,9,66,2025-12-31
12,36,16,16,34,2025-12-31
12,37,46,10,72,2025-12-31
12,38,68,14,25,2025-12-31
12,39,29,17,35,2025-12-31
12,40,39,8,16,2025-12-31
12,41,5,23,39,2025-12-31
12,42,37,13,70,2025-12-31
12,43,21,15,53,2025-12-31
12,44,14,13,35,2025-12-31
12,45,0,13,16,2025-12-31
12,46,62,18,28,2025-12-31
12,47,5,21,24,2025-12-31
12,48,12,18,33,2025-12-31
12,49,34,20,43,2025-12-31
12,50,39,23,27,2025-12-31
12,51,39,9,47,2025-12-31
12,52,36,18,56,2025-12-31
12,53,18,12,32,2025-12-31
12,54,48,11,45,2025-12-31
12,55,37,21,55,2025-12-31
12,56,8,11,33,2025-12-31
12,57,63,17,17,2025-12-31
12,58,28,20,25,2025-12-31
12,59,51,20,45,2025-12-31
12,60,8,9,43,2025-12-31
12,61,12,22,66,2025-12-31
12,62,23,8,62,2025-12-31
12,63,21,10,50,2025-12-31
12,64,52,21,36,2025-12-31
12,65,5,18,29,2025-12-31
12,66,37,25,39,2025-12-31
12,67,16,8,55,2025-12-31
12,68,43,13,75,2025-12-31
12,69,38,11,29,2025-12-31
12,70,24,17,31,2025-12-31
12,71,74,14,44,2025-12-31
12,72,33,14,44,2025-12-31
12,73,54,13,44,2025-12-31
12,74,10,10,52,2025-12-31
12,75,32,8,58,2025-12-31
12,76,35,10,66,2025-12-31
12,77,36,17,51,2025-12-31
12,78,28,16,43,2025-12-31
12,79,19,20,57,2025-12-31
12,80,0,15,50,2025-12-31
12,81,24,11,75,2025-12-31
12,82,17,19,24,2025-12-31
12,83,29,19,74,2025-12-31
12,84,49,23,28,2025-12-31
12,85,74,20,72,2025-12-31
12,86,44,21,26,2025-12-31
12,87,52,16,19,2025-12-31
12,88,45,16,21,2025-12-31
12,89,47,22,37,2025-12-31
12,90,45,25,34,2025-12-31
12,91,29,21,40,2025-12-31
12,92,28,15,49,2025-12-31
12,93,40,8,21,2025-12-31
12,94,67,13,16,2025-12-31
12,95,48,15,69,2025-12-31
12,96,63,19,72,2025-12-31
12,97,11,10,37,2025-12-31
12,98,39,24,20,2025-12-31
12,99,41,24,80,2025-12-31
12,100,44,10,71,2025-12-31
12,101,10,10,17,2025-12-31
12,102,1,21,50,2025-12-31
12,103,0,10,42,2025-12-31
12,104,27,17,23,2025-12-31
12,105,77,8,21,2025-12-31
12,106,38,24,66,2025-12-31
12,107,13,24,29,2025-12-31
12,108,40,25,70,2025-12-31
12,109,29,21,25,2025-12-31
12,110,37,24,30,2025-12-31
12,111,26,8,63,2025-12-31
12,112,11,9,46,2025-12-31
12,113,25,9,68,2025-12-31
12,114,47,14,41,2025-12-31
12,115,40,18,25,2025-12-31
12,116,56,10,18,2025-12-31
12,117,15,11,15,2025-12-31
12,118,53,25,27,2025-12-31
12,119,36,20,33,2025-12-31
12,120,38,25,67,2025-12-31
12,121,57,11,55,2025-12-31
12,122,32,8,50,2025-12-31
12,123,39,25,63,2025-12-31
12,124,46,11,26,2025-12-31
12,125,46,9,70,2025-12-31
12,126,49,11,69,2025-12-31
12,127,58,17,17,2025-12-31
12,128,44,20,18,2025-12-31
12,129,27,9,68,2025-12-31
12,130,79,25,15,2025-12-31
12,131,34,25,15,2025-12-31
12,132,42,21,40,2025-12-31
12,133,22,22,24,2025-12-31
12,134,0,23,50,2025-12-31
12,135,21,19,45,2025-12-31
12,136,36,13,28,2025-12-31
12,137,45,18,21,2025-12-31
12,138,36,24,58,2025-12-31
12,139,49,19,40,2025-12-31
12,140,53,22,78,2025-12-31
12,141,53,10,18,2025-12-31
12,142,35,11,59,2025-12-31
12,143,37,19,33,2025-12-31
12,144,31,14,67,2025-12-31
12,145,19,20,35,2025-12-31
12,146,61,10,77,2025-12-31
12,147,13,14,47,2025-12-31
12,148,34,11,76,2025-12-31
12,149,39,9,30,2025-12-31
12,150,0,8,75,2025-12-31
12,151,49,16,38,2025-12-31
12,152,29,15,66,2025-12-31
12,153,39,23,70,2025-12-31
12,154,29,19,23,2025-12-31
12,155,8,14,54,2025-12-31
12,156,39,8,72,2025-12-31
12,157,37,9,64,2025-12-31
12,158,53,20,71,2025-12-31
12,159,44,15,24,2025-12-31
12,160,5,17,79,2025-12-31
12,161,55,20,65,2025-12-31
12,162,50,25,26,2025-12-31
12,163,49,16,47,2025-12-31
12,164,44,11,43,2025-12-31
12,165,23,21,62,2025-12-31
12,166,45,20,48,2025-12-31
12,167,29,17,24,2025-12-31
12,168,87,23,65,2025-12-31
12,169,31,22,39,2025-12-31
12,170,15,10,43,2025-12-31
12,171,29,11,61,2025-12-31
12,172,61,24,60,2025-12-31
12,173,25,22,69,2025-12-31
12,174,0,8,19,2025-12-31
12,175,62,15,38,2025-12-31
12,176,41,19,63,2025-12-31
12,177,26,12,34,2025-12-31
12,178,48,11,70,2025-12-31
12,179,19,22,53,2025-12-31
12,180,14,21,62,2025-12-31
