order_id,customer_id,store_id,employee_id,order_date,channel,promotion_id,order_status
2963,1042,11,52,2025-02-21,Online,11.0,Completed
2964,451,7,51,2024-01-05,Online,7.0,Completed
2965,759,3,15,2025-10-26,Store,15.0,Completed
2966,374,7,55,2025-09-02,Store,14.0,Completed
2967,910,3,49,2024-12-25,Online,,Completed
2968,236,3,70,2024-11-13,Mobile,18.0,Completed
2969,850,10,90,2025-10-12,Online,6.0,Completed
2970,11,7,51,2025-04-05,Online,8.0,Completed
2971,438,3,15,2024-04-20,Online,18.0,Completed
2972,798,12,43,2025-09-20,Online,3.0,Completed
2973,47,6,32,2025-05-03,Store,11.0,Completed
2974,851,9,8,2024-07-28,Online,9.0,Cancelled
2975,961,5,67,2025-07-08,Online,6.0,Completed
2976,1168,4,6,2024-11-29,Store,16.0,Completed
2977,36,7,51,2025-10-28,Store,13.0,Cancelled
2978,935,1,22,2025-09-12,Store,18.0,Completed
2979,1117,12,59,2025-12-13,Online,13.0,Completed
2980,683,6,54,2025-05-16,Online,2.0,Completed
2981,260,10,46,2025-09-24,Online,6.0,Completed
2982,1075,4,24,2024-12-05,Online,14.0,Completed
2983,228,11,56,2025-08-15,Store,14.0,Cancelled
2984,109,1,13,2025-03-09,Online,11.0,Completed
2985,998,5,25,2025-01-28,Online,14.0,Completed
2986,1059,3,87,2024-04-20,Store,9.0,Completed
2987,125,12,59,2024-08-10,Store,1.0,Completed
2988,234,6,41,2025-05-15,Online,13.0,Completed
2989,1171,3,87,2024-02-10,Online,10.0,Completed
2990,178,6,17,2025-03-25,Store,,Completed
2991,176,7,55,2025-09-26,Mobile,,Completed
2992,243,5,25,2025-01-08,Online,,Completed
2993,1072,9,28,2024-07-06,Online,18.0,Cancelled
2994,69,5,38,2025-03-09,Store,1.0,Completed
2995,782,3,15,2024-06-02,Mobile,,Completed
2996,322,10,71,2025-10-26,Mobile,4.0,Completed
2997,671,12,61,2024-07-18,Store,14.0,Completed
2998,1,4,45,2024-10-09,Store,,Completed
2999,1133,9,28,2024-05-21,Store,11.0,Completed
3000,188,11,7,2024-05-28,Store,16.0,Cancelled
3001,1010,1,35,2025-10-08,Store,7.0,Cancelled
3002,878,6,23,2024-05-05,Store,6.0,Completed
3003,1158,7,31,2025-10-19,Mobile,12.0,Completed
3004,666,4,24,2024-08-28,Store,,Cancelled
3005,1033,11,7,2024-07-05,Store,15.0,Completed
3006,752,3,15,2025-06-08,Online,2.0,Completed
3007,72,2,72,2024-05-04,Online,16.0,Completed
3008,123,9,37,2024-12-26,Mobile,,Completed
3009,192,7,55,2025-08-10,Online,3.0,Completed
3010,1079,5,81,2025-06-23,Store,12.0,Completed
3011,823,1,21,2025-03-02,Online,,Completed
3012,311,2,44,2025-11-08,Store,,Completed
3013,628,10,78,2025-07-19,Store,15.0,Completed
3014,134,9,33,2025-04-26,Store,5.0,Completed
3015,430,2,48,2025-11-04,Store,15.0,Completed
3016,848,7,18,2024-12-26,Mobile,,Completed
3017,575,2,12,2025-06-29,Mobile,14.0,Completed
3018,1068,4,36,2025-09-29,Store,,Completed
3019,558,5,62,2024-05-16,Online,12.0,Cancelled
3020,695,8,84,2024-05-22,Store,13.0,Completed
3021,1075,11,7,2025-04-03,Store,16.0,Completed
3022,397,11,52,2025-10-31,Store,7.0,Completed
3023,940,10,46,2024-10-02,Online,6.0,Completed
3024,389,10,71,2025-03-17,Store,14.0,Cancelled
3025,1113,1,35,2025-08-08,Store,,Completed
3026,511,4,10,2024-07-19,Store,,Completed
3027,382,7,51,2025-10-28,Mobile,1.0,Completed
3028,459,12,11,2025-05-17,Online,13.0,Completed
3029,1000,4,57,2025-09-29,Store,4.0,Completed
3030,934,5,47,2024-01-29,Store,7.0,Completed
3031,1077,7,55,2024-07-29,Store,16.0,Completed
3032,528,9,8,2024-09-04,Store,4.0,Completed
3033,1097,7,31,2025-07-01,Store,18.0,Completed
3034,41,12,58,2024-05-07,Store,,Completed
3035,1123,1,13,2024-03-01,Online,15.0,Completed
3036,25,6,17,2025-03-28,Online,10.0,Cancelled
3037,1106,1,35,2024-06-19,Online,,Completed
3038,536,5,3,2025-09-15,Store,,Completed
3039,432,3,50,2025-01-16,Store,8.0,Completed
3040,509,8,34,2025-11-26,Store,18.0,Completed
3041,1114,11,56,2024-10-20,Store,,Completed
3042,950,10,71,2025-11-24,Online,1.0,Completed
3043,1142,11,7,2025-03-27,Store,9.0,Completed
3044,657,10,66,2024-01-26,Mobile,5.0,Completed
3045,56,9,28,2025-11-23,Store,3.0,Completed
3046,503,9,68,2025-06-18,Online,1.0,Completed
3047,1076,9,28,2024-04-09,Store,5.0,Completed
3048,352,8,5,2024-11-14,Store,5.0,Completed
3049,1014,11,63,2025-06-04,Mobile,12.0,Completed
3050,793,9,8,2024-07-28,Store,8.0,Completed
3051,234,12,58,2025-11-14,Online,10.0,Completed
3052,102,7,51,2024-08-04,Store,4.0,Cancelled
3053,659,4,45,2024-11-25,Online,16.0,Completed
3054,889,8,14,2025-03-29,Store,,Completed
3055,1186,5,39,2025-06-18,Store,9.0,Completed
3056,695,4,89,2025-09-15,Online,15.0,Completed
3057,968,3,49,2024-05-18,Store,9.0,Completed
3058,1030,4,45,2024-09-26,Mobile,13.0,Cancelled
3059,230,5,42,2024-11-07,Online,,Cancelled
3060,1074,4,89,2025-07-27,Mobile,8.0,Cancelled
3061,1089,11,63,2025-11-21,Online,18.0,Completed
3062,1130,9,2,2024-10-23,Mobile,6.0,Completed
3063,2,7,51,2024-04-26,Store,14.0,Completed
3064,1102,9,68,2025-02-06,Online,16.0,Completed
3065,879,10,90,2024-08-25,Online,,Completed
3066,761,7,55,2025-02-09,Store,6.0,Completed
3067,909,7,55,2025-04-16,Store,13.0,Completed
3068,202,7,51,2024-11-21,Online,10.0,Completed
3069,1024,6,23,2025-09-24,Store,,Cancelled
3070,342,11,52,2025-11-06,Store,,Cancelled
3071,527,2,40,2025-03-19,Mobile,12.0,Completed
3072,1165,8,14,2025-09-13,Store,4.0,Completed
3073,963,5,39,2025-12-02,Store,,Completed
3074,741,10,71,2025-04-18,Store,1.0,Completed
3075,637,1,22,2024-05-22,Store,14.0,Completed
3076,1125,3,88,2024-04-22,Mobile,3.0,Completed
3077,533,8,34,2025-02-27,Store,8.0,Cancelled
3078,956,2,44,2024-03-28,Store,5.0,Completed
3079,907,4,89,2025-04-17,Store,14.0,Cancelled
3080,1198,2,27,2024-05-13,Online,1.0,Completed
3081,806,6,64,2025-03-23,Store,,Cancelled
3082,366,10,66,2024-06-02,Online,8.0,Completed
3083,332,1,30,2024-12-26,Store,3.0,Completed
3084,1161,1,65,2025-05-15,Store,,Completed
3085,1166,6,32,2025-04-26,Mobile,3.0,Completed
3086,820,6,64,2024-05-19,Mobile,16.0,Completed
3087,393,11,7,2025-05-11,Store,,Completed
3088,821,9,37,2025-02-07,Store,12.0,Completed
3089,880,2,27,2025-01-26,Online,5.0,Cancelled
3090,565,6,54,2024-11-24,Online,17.0,Completed
3091,1195,5,47,2025-04-11,Online,3.0,Completed
3092,942,2,44,2025-06-24,Online,7.0,Completed
3093,275,6,64,2025-12-06,Store,16.0,Cancelled
3094,209,6,16,2024-10-08,Store,17.0,Completed
3095,878,2,12,2024-01-09,Store,13.0,Completed
3096,449,3,49,2024-10-05,Online,5.0,Completed
3097,209,4,10,2025-04-01,Online,2.0,Cancelled
3098,260,4,80,2024-05-20,Store,17.0,Completed
3099,167,3,49,2024-02-25,Store,12.0,Completed
3100,191,4,57,2024-08-01,Online,11.0,Completed
3101,871,3,87,2024-01-03,Store,8.0,Completed
3102,73,6,54,2025-12-05,Mobile,4.0,Completed
3103,39,9,19,2025-01-14,Store,18.0,Completed
3104,567,10,46,2024-02-26,Store,16.0,Cancelled
3105,939,7,18,2025-11-18,Online,17.0,Completed
3106,426,4,89,2025-12-16,Store,16.0,Completed
3107,478,5,60,2025-04-09,Store,5.0,Completed
3108,534,7,31,2024-03-01,Store,,Completed
3109,1165,11,56,2024-04-10,Store,1.0,Completed
3110,418,9,37,2024-01-08,Mobile,16.0,Cancelled
3111,782,9,19,2025-10-20,Mobile,1.0,Completed
3112,117,10,90,2025-01-21,Mobile,,Completed
3113,669,11,7,2025-05-31,Store,16.0,Completed
3114,951,7,55,2025-10-22,Mobile,16.0,Completed
3115,688,7,55,2024-10-08,Online,9.0,Cancelled
3116,294,7,51,2025-07-31,Online,1.0,Completed
3117,949,1,65,2024-11-27,Store,11.0,Cancelled
3118,777,3,15,2025-09-05,Store,,Completed
3119,1161,1,85,2024-10-01,Online,7.0,Completed
3120,1193,9,33,2025-04-05,Online,3.0,Completed
3121,599,3,82,2025-09-13,Online,8.0,Cancelled
3122,193,8,29,2025-04-21,Store,18.0,Completed
3123,1131,8,75,2025-04-12,Store,8.0,Completed
3124,332,3,15,2025-10-22,Store,9.0,Completed
3125,38,9,37,2025-01-14,Store,14.0,Cancelled
3126,766,9,28,2024-06-28,Store,,Completed
3127,543,8,5,2024-12-04,Mobile,5.0,Completed
3128,1081,3,70,2024-10-26,Online,8.0,Completed
3129,918,4,6,2024-04-08,Mobile,9.0,Completed
3130,837,1,22,2025-01-08,Store,5.0,Cancelled
3131,663,7,31,2024-04-14,Store,14.0,Completed
3132,608,3,82,2025-06-04,Store,2.0,Cancelled
3133,372,9,2,2025-12-04,Mobile,6.0,Completed
3134,942,7,31,2024-04-12,Store,3.0,Completed
3135,1093,7,31,2025-07-18,Online,10.0,Cancelled
3136,185,2,72,2024-05-13,Online,,Completed
3137,657,5,67,2025-08-02,Store,1.0,Cancelled
3138,274,2,12,2024-09-09,Store,2.0,Completed
3139,862,12,79,2024-09-23,Mobile,17.0,Completed
3140,412,4,45,2024-07-20,Online,,Completed
3141,145,6,32,2024-04-03,Store,15.0,Cancelled
3142,677,11,63,2024-05-27,Store,5.0,Completed
3143,33,1,30,2024-11-15,Store,18.0,Cancelled
3144,1169,2,44,2024-12-11,Online,12.0,Completed
3145,652,6,17,2024-01-18,Store,15.0,Completed
3146,179,1,21,2025-03-31,Online,7.0,Completed
3147,107,1,73,2025-11-16,Store,11.0,Cancelled
3148,717,2,40,2024-05-11,Store,16.0,Completed
3149,1159,11,52,2025-12-13,Store,8.0,Cancelled
3150,152,2,12,2024-05-19,Store,5.0,Completed
3151,758,4,86,2024-04-27,Store,3.0,Completed
3152,750,8,14,2024-03-07,Mobile,12.0,Completed
3153,104,7,55,2025-12-15,Store,,Completed
3154,542,7,51,2024-04-22,Store,2.0,Completed
3155,467,2,72,2025-12-07,Store,14.0,Completed
3156,473,10,46,2024-09-15,Mobile,6.0,Cancelled
3157,562,5,67,2024-01-25,Store,7.0,Completed
3158,896,1,22,2024-10-29,Store,13.0,Completed
3159,81,4,6,2025-12-21,Online,18.0,Completed
3160,88,9,28,2024-12-17,Store,9.0,Completed
3161,479,9,20,2024-01-01,Mobile,17.0,Completed
3162,564,9,33,2024-08-17,Online,10.0,Completed
3163,687,10,90,2024-07-25,Store,,Cancelled
3164,1048,5,42,2025-08-07,Online,5.0,Completed
3165,397,5,62,2025-04-05,Mobile,15.0,Cancelled
3166,114,8,34,2024-03-07,Online,13.0,Cancelled
3167,762,2,40,2025-06-26,Store,,Completed
3168,439,10,66,2024-01-08,Online,18.0,Completed
3169,436,10,78,2024-07-05,Store,7.0,Completed
3170,657,12,61,2024-05-16,Online,,Completed
3171,398,5,67,2024-05-06,Store,12.0,Completed
3172,237,9,2,2024-02-04,Store,14.0,Completed
3173,249,6,16,2025-01-28,Store,2.0,Completed
3174,840,5,67,2024-10-30,Store,9.0,Completed
3175,83,1,21,2025-03-19,Mobile,12.0,Completed
3176,1063,12,58,2024-06-19,Store,13.0,Completed
3177,311,12,61,2024-12-07,Store,,Completed
3178,951,8,69,2025-10-15,Online,1.0,Completed
3179,221,8,75,2025-06-05,Store,12.0,Completed
3180,209,8,14,2025-06-30,Online,5.0,Completed
3181,447,7,18,2025-08-04,Online,14.0,Cancelled
3182,701,11,52,2024-05-29,Online,6.0,Completed
3183,413,6,23,2025-06-08,Store,9.0,Completed
3184,8,12,59,2024-12-23,Online,9.0,Completed
3185,1,9,33,2024-04-05,Online,,Completed
3186,592,4,24,2024-11-18,Store,6.0,Completed
3187,965,6,54,2025-03-10,Store,,Cancelled
3188,528,11,56,2024-06-08,Online,3.0,Completed
3189,542,11,63,2025-04-05,Online,5.0,Completed
3190,123,10,66,2025-03-31,Store,5.0,Completed
3191,445,9,33,2025-04-07,Online,9.0,Completed
3192,1034,5,39,2025-09-07,Mobile,15.0,Completed
3193,126,4,36,2025-12-17,Store,16.0,Completed
3194,716,9,20,2025-01-05,Online,8.0,Completed
3195,177,2,77,2025-12-14,Store,1.0,Completed
3196,890,2,72,2025-07-31,Mobile,15.0,Cancelled
3197,487,10,78,2024-07-17,Online,,Completed
3198,1045,3,88,2024-03-12,Store,7.0,Completed
3199,909,6,23,2025-05-29,Online,9.0,Completed
3200,223,3,50,2024-07-04,Store,15.0,Completed
3201,430,12,61,2024-06-24,Mobile,13.0,Completed
3202,1035,9,33,2025-01-01,Store,10.0,Completed
3203,952,8,84,2024-09-20,Online,,Completed
3204,210,9,37,2024-06-13,Online,14.0,Completed
3205,294,7,31,2025-09-13,Online,18.0,Completed
3206,948,6,23,2024-01-12,Online,6.0,Completed
3207,457,11,7,2025-06-21,Store,16.0,Completed
3208,240,7,55,2025-09-16,Store,10.0,Completed
3209,732,5,39,2024-05-26,Store,,Completed
3210,1006,2,27,2024-12-08,Online,11.0,Cancelled
3211,554,7,18,2024-01-18,Online,,Completed
3212,10,10,66,2024-08-26,Online,11.0,Cancelled
3213,721,8,5,2025-07-14,Online,,Cancelled
3214,358,8,29,2025-11-16,Store,16.0,Completed
3215,1133,4,86,2024-11-10,Online,13.0,Completed
3216,243,10,46,2025-06-04,Online,1.0,Completed
3217,1115,11,56,2024-06-26,Online,2.0,Completed
3218,773,10,90,2025-08-01,Store,7.0,Completed
3219,957,3,50,2025-11-27,Online,4.0,Completed
3220,237,12,11,2024-10-07,Store,,Completed
3221,519,8,5,2025-01-15,Online,2.0,Cancelled
3222,556,8,14,2024-11-16,Online,9.0,Completed
3223,1097,2,27,2025-04-20,Store,10.0,Completed
3224,602,11,56,2025-12-29,Store,13.0,Completed
3225,818,1,30,2024-03-11,Online,12.0,Cancelled
3226,993,7,55,2024-09-20,Store,3.0,Completed
3227,956,7,31,2025-05-10,Online,1.0,Completed
3228,222,11,52,2024-07-05,Store,18.0,Completed
3229,1095,2,48,2025-07-06,Store,7.0,Cancelled
3230,197,2,40,2024-09-09,Mobile,8.0,Completed
3231,316,8,14,2024-09-02,Online,1.0,Completed
3232,1010,7,51,2024-11-05,Store,16.0,Cancelled
3233,809,11,56,2025-01-31,Online,14.0,Completed
3234,162,7,18,2024-02-12,Mobile,11.0,Completed
3235,99,9,2,2024-12-15,Store,16.0,Completed
3236,218,1,13,2025-05-18,Online,14.0,Completed
3237,20,8,14,2024-07-09,Store,4.0,Completed
3238,66,11,56,2025-04-09,Online,13.0,Completed
3239,290,10,46,2025-02-12,Store,2.0,Completed
3240,796,2,40,2025-06-08,Store,,Completed
3241,403,4,24,2025-09-26,Online,4.0,Completed
3242,192,4,83,2025-03-31,Store,2.0,Cancelled
3243,400,8,34,2024-01-11,Store,12.0,Cancelled
3244,360,1,21,2025-12-06,Store,9.0,Cancelled
3245,50,9,28,2025-12-18,Online,15.0,Completed
3246,372,11,63,2024-07-05,Online,16.0,Completed
3247,1180,9,68,2024-07-11,Store,2.0,Completed
3248,1049,2,12,2025-01-15,Store,9.0,Cancelled
3249,1076,12,58,2024-07-16,Mobile,1.0,Completed
3250,150,12,58,2024-07-08,Store,8.0,Completed
3251,34,1,35,2025-07-13,Store,1.0,Cancelled
3252,441,5,60,2025-01-21,Online,,Cancelled
3253,828,11,63,2025-12-14,Store,17.0,Completed
3254,276,10,66,2025-04-11,Online,,Completed
3255,297,7,55,2024-04-09,Mobile,13.0,Cancelled
3256,1141,6,54,2024-01-16,Online,13.0,Cancelled
3257,39,8,5,2025-08-16,Mobile,11.0,Completed
3258,291,10,66,2025-11-20,Online,,Completed
3259,760,9,33,2025-04-25,Store,13.0,Completed
3260,1081,4,24,2024-02-04,Store,9.0,Cancelled
3261,1200,1,73,2025-10-22,Online,12.0,Cancelled
3262,761,10,71,2025-10-10,Online,17.0,Completed
3263,851,4,57,2024-03-31,Mobile,9.0,Cancelled
3264,677,2,48,2024-08-07,Store,17.0,Completed
3265,419,10,71,2024-05-24,Mobile,2.0,Cancelled
3266,453,10,78,2025-03-24,Store,16.0,Completed
3267,78,5,53,2025-01-29,Online,,Completed
3268,773,11,7,2024-02-16,Store,4.0,Completed
3269,881,12,79,2025-02-01,Online,7.0,Completed
3270,965,2,27,2025-04-04,Mobile,18.0,Cancelled
3271,711,9,28,2025-12-28,Online,14.0,Completed
3272,1058,8,84,2024-03-28,Store,8.0,Completed
3273,337,11,63,2024-05-01,Store,4.0,Completed
3274,682,6,64,2025-01-10,Store,7.0,Completed
3275,508,9,20,2025-05-20,Store,3.0,Completed
3276,484,11,52,2025-07-20,Online,,Completed
3277,481,12,11,2025-11-18,Mobile,8.0,Cancelled
3278,1041,12,61,2025-05-01,Store,,Completed
3279,256,3,15,2025-10-19,Store,9.0,Completed
3280,46,7,31,2024-05-24,Mobile,9.0,Completed
3281,526,6,1,2025-08-17,Store,18.0,Completed
3282,82,2,72,2025-09-06,Store,11.0,Cancelled
3283,13,3,87,2025-12-06,Online,11.0,Completed
3284,629,1,21,2025-01-29,Store,9.0,Completed
3285,1174,9,19,2025-09-27,Store,,Completed
3286,335,10,78,2025-04-17,Mobile,6.0,Cancelled
3287,740,6,1,2024-08-16,Store,,Completed
3288,663,9,37,2025-11-06,Online,17.0,Completed
3289,297,1,13,2024-05-01,Store,16.0,Completed
3290,155,10,66,2025-06-13,Online,15.0,Completed
3291,838,1,13,2025-03-30,Store,,Completed
3292,926,6,17,2025-06-21,Mobile,6.0,Completed
3293,239,9,68,2024-10-18,Online,16.0,Completed
3294,943,4,83,2025-08-26,Store,,Completed
3295,553,1,73,2024-01-05,Online,6.0,Completed
3296,118,3,15,2024-09-20,Online,,Completed
3297,924,9,28,2025-02-06,Online,,Completed
3298,92,8,84,2025-08-10,Online,15.0,Cancelled
3299,574,9,2,2025-01-19,Store,,Completed
3300,1085,9,33,2025-03-27,Store,16.0,Completed
3301,981,12,61,2025-12-09,Mobile,9.0,Completed
3302,961,11,52,2025-06-22,Online,6.0,Completed
3303,946,11,56,2024-09-10,Online,15.0,Completed
3304,392,1,13,2025-04-02,Online,14.0,Completed
3305,763,10,78,2024-04-13,Store,14.0,Completed
3306,512,11,52,2025-05-08,Online,11.0,Completed
3307,168,9,33,2025-09-22,Online,10.0,Completed
3308,533,2,44,2025-09-11,Online,9.0,Completed
3309,996,12,79,2024-02-10,Store,,Completed
3310,236,8,69,2024-06-16,Store,13.0,Completed
3311,1066,2,27,2024-07-01,Store,10.0,Completed
3312,322,1,21,2024-07-04,Mobile,3.0,Completed
3313,328,11,63,2024-09-19,Store,6.0,Cancelled
3314,893,11,56,2025-01-28,Online,,Completed
3315,531,3,88,2024-03-11,Store,,Completed
3316,971,6,16,2024-05-19,Store,7.0,Cancelled
3317,32,12,58,2024-01-24,Online,2.0,Completed
3318,433,9,2,2024-05-08,Store,12.0,Completed
3319,84,10,71,2024-03-12,Online,15.0,Completed
3320,574,9,28,2025-05-07,Store,7.0,Cancelled
3321,341,11,7,2025-12-25,Mobile,9.0,Completed
3322,892,11,7,2024-09-08,Store,5.0,Completed
3323,187,11,63,2025-05-31,Online,8.0,Completed
3324,366,9,19,2025-01-25,Online,6.0,Completed
3325,1161,9,19,2024-03-24,Mobile,,Completed
3326,589,2,48,2024-12-13,Mobile,15.0,Completed
3327,15,10,66,2024-06-25,Store,6.0,Completed
3328,674,5,67,2025-07-02,Online,5.0,Completed
3329,344,4,24,2025-09-22,Online,6.0,Completed
3330,1032,4,36,2025-12-31,Store,8.0,Completed
3331,696,12,43,2025-05-18,Store,1.0,Cancelled
3332,545,5,38,2025-04-20,Store,16.0,Completed
3333,824,8,5,2024-06-14,Store,11.0,Completed
3334,92,2,40,2024-10-18,Store,5.0,Completed
3335,115,5,81,2025-03-31,Store,13.0,Cancelled
3336,754,12,58,2024-01-06,Store,12.0,Completed
3337,473,4,10,2024-05-29,Online,,Completed
3338,50,12,43,2024-07-19,Store,6.0,Completed
3339,574,6,64,2024-04-02,Online,3.0,Completed
3340,334,12,4,2024-11-20,Online,,Completed
3341,888,6,23,2024-05-24,Online,7.0,Completed
3342,877,5,81,2025-02-14,Online,3.0,Completed
3343,692,5,60,2025-07-10,Online,8.0,Completed
3344,16,8,84,2025-04-17,Online,11.0,Completed
3345,160,2,27,2025-12-08,Store,10.0,Cancelled
3346,179,11,56,2025-02-21,Mobile,11.0,Cancelled
3347,2,8,29,2025-05-07,Online,4.0,Completed
3348,728,2,44,2025-09-13,Store,18.0,Completed
3349,201,2,44,2024-10-13,Store,,Completed
3350,374,8,34,2025-01-09,Mobile,15.0,Completed
3351,593,9,20,2025-08-31,Store,7.0,Completed
3352,900,8,29,2024-07-16,Online,2.0,Completed
3353,698,1,13,2024-01-19,Store,13.0,Completed
3354,255,11,63,2024-06-08,Online,5.0,Completed
3355,326,1,13,2025-08-10,Store,4.0,Cancelled
3356,816,12,58,2025-10-04,Online,7.0,Completed
3357,813,5,39,2024-02-11,Online,17.0,Completed
3358,1103,11,52,2025-12-16,Online,8.0,Completed
3359,342,11,56,2024-03-17,Store,13.0,Completed
3360,696,1,76,2024-10-18,Online,9.0,Completed
3361,945,10,66,2025-03-03,Online,2.0,Completed
3362,919,11,7,2024-08-03,Online,,Completed
3363,59,7,31,2025-04-25,Online,7.0,Completed
3364,602,4,45,2024-10-26,Store,4.0,Completed
3365,967,9,28,2025-10-03,Store,,Cancelled
3366,60,9,68,2024-11-25,Online,5.0,Cancelled
3367,1130,8,14,2024-03-24,Store,,Completed
3368,174,4,6,2025-08-12,Mobile,6.0,Completed
3369,514,4,45,2025-12-06,Online,5.0,Completed
3370,1174,2,48,2024-06-19,Mobile,3.0,Completed
3371,899,11,56,2024-07-18,Online,16.0,Cancelled
3372,409,2,77,2024-12-19,Mobile,,Cancelled
3373,747,7,18,2024-09-17,Online,10.0,Completed
3374,489,10,46,2024-05-11,Online,,Completed
3375,328,3,50,2024-07-23,Online,11.0,Completed
3376,1188,6,64,2024-07-02,Mobile,16.0,Completed
3377,272,11,56,2025-09-08,Online,18.0,Completed
3378,1074,3,82,2024-02-07,Store,7.0,Completed
3379,624,8,5,2024-08-25,Store,15.0,Completed
3380,176,9,8,2024-11-24,Store,2.0,Completed
3381,655,10,78,2025-12-22,Store,,Completed
3382,775,3,50,2024-04-20,Store,12.0,Completed
3383,301,10,46,2024-12-21,Mobile,3.0,Completed
3384,974,1,30,2025-02-11,Store,3.0,Completed
3385,690,12,59,2025-06-23,Store,3.0,Completed
3386,1048,12,61,2025-07-27,Online,5.0,Completed
3387,827,11,7,2025-02-13,Online,10.0,Completed
3388,540,7,51,2024-12-14,Store,18.0,Cancelled
3389,533,4,57,2024-09-09,Store,15.0,Completed
3390,382,4,45,2024-10-19,Store,6.0,Completed
3391,673,6,64,2025-01-06,Store,16.0,Completed
3392,387,6,32,2024-01-09,Store,11.0,Cancelled
3393,207,5,67,2024-09-11,Mobile,12.0,Completed
3394,852,11,52,2025-08-30,Store,8.0,Cancelled
3395,233,10,71,2025-05-08,Store,2.0,Completed
3396,49,9,20,2025-03-30,Online,13.0,Cancelled
3397,998,8,69,2025-03-19,Mobile,,Completed
3398,672,6,17,2025-07-24,Mobile,6.0,Completed
3399,1039,2,27,2024-03-12,Store,8.0,Cancelled
3400,135,3,50,2025-09-05,Online,4.0,Completed
3401,451,7,55,2025-11-17,Store,4.0,Cancelled
3402,374,5,38,2024-08-11,Store,16.0,Completed
3403,188,12,79,2025-08-31,Online,10.0,Completed
3404,642,5,3,2024-01-16,Store,16.0,Completed
3405,287,5,42,2024-06-06,Online,16.0,Cancelled
3406,942,8,75,2024-08-18,Online,17.0,Completed
3407,451,6,32,2025-11-08,Store,5.0,Completed
3408,1196,7,31,2024-07-29,Store,,Cancelled
3409,890,3,88,2024-02-28,Store,8.0,Completed
3410,305,6,17,2024-12-17,Store,6.0,Completed
3411,28,12,11,2025-03-30,Mobile,4.0,Completed
3412,11,12,4,2025-06-22,Online,13.0,Completed
3413,390,2,48,2024-11-17,Store,7.0,Completed
3414,549,1,85,2025-05-06,Mobile,6.0,Completed
3415,110,7,31,2024-02-07,Online,10.0,Cancelled
3416,215,3,49,2025-07-11,Store,8.0,Cancelled
3417,239,1,85,2024-09-04,Online,5.0,Completed
3418,789,4,83,2024-01-04,Store,16.0,Cancelled
3419,588,6,17,2025-01-02,Store,9.0,Completed
3420,189,7,31,2025-12-12,Store,10.0,Cancelled
3421,252,9,8,2025-12-13,Store,10.0,Cancelled
3422,685,4,45,2024-06-01,Store,4.0,Completed
3423,207,10,46,2024-10-12,Store,13.0,Completed
3424,389,10,46,2024-11-16,Store,13.0,Completed
3425,47,9,19,2024-08-26,Online,12.0,Completed
3426,932,7,51,2024-04-14,Mobile,16.0,Completed
3427,165,10,78,2024-12-07,Mobile,5.0,Completed
3428,273,12,79,2024-01-13,Store,17.0,Completed
3429,946,9,8,2025-06-03,Online,3.0,Cancelled
3430,1075,6,16,2024-10-02,Store,2.0,Cancelled
3431,454,9,68,2024-04-22,Store,11.0,Completed
3432,148,6,17,2024-04-28,Online,,Completed
3433,716,2,48,2025-06-13,Store,,Completed
3434,715,6,17,2025-10-17,Mobile,11.0,Completed
3435,162,5,3,2024-03-10,Store,16.0,Completed
3436,123,4,86,2025-07-23,Store,17.0,Completed
3437,900,2,40,2025-03-22,Store,10.0,Cancelled
3438,417,5,74,2025-03-14,Online,17.0,Completed
3439,317,11,52,2024-02-10,Store,9.0,Completed
3440,914,7,55,2025-09-18,Store,6.0,Completed
3441,1073,4,57,2024-11-15,Mobile,14.0,Completed
3442,230,1,13,2024-12-14,Store,14.0,Completed
3443,499,1,35,2025-06-26,Online,10.0,Completed
3444,523,6,1,2025-02-27,Store,18.0,Completed
3445,92,3,87,2024-12-28,Store,16.0,Completed
3446,1120,12,59,2025-06-09,Mobile,10.0,Completed
3447,7,6,1,2025-11-27,Store,10.0,Completed
3448,714,5,42,2024-10-24,Online,10.0,Completed
3449,499,8,34,2024-05-13,Store,10.0,Cancelled
3450,110,8,26,2024-10-15,Store,1.0,Completed
3451,1140,11,56,2025-02-24,Store,7.0,Completed
3452,764,5,25,2025-07-06,Store,17.0,Completed
3453,246,2,48,2024-08-19,Store,,Completed
3454,723,11,63,2024-02-26,Online,5.0,Completed
3455,806,6,32,2025-09-03,Store,6.0,Completed
3456,144,1,85,2025-09-19,Online,,Completed
3457,855,3,88,2025-07-19,Online,3.0,Completed
3458,213,8,14,2025-01-05,Online,6.0,Completed
3459,269,10,90,2024-03-15,Store,9.0,Cancelled
3460,356,8,75,2024-01-19,Store,13.0,Completed
3461,881,11,56,2024-05-25,Store,10.0,Cancelled
3462,582,6,23,2024-10-14,Online,2.0,Completed
3463,780,5,60,2025-12-30,Store,14.0,Completed
3464,569,5,25,2024-08-11,Store,6.0,Completed
3465,626,11,63,2024-03-21,Online,10.0,Completed
3466,1177,6,41,2024-06-15,Online,4.0,Completed
3467,555,11,56,2024-11-10,Store,14.0,Cancelled
3468,1128,11,56,2024-02-12,Store,2.0,Completed
3469,935,4,80,2025-08-14,Store,8.0,Completed
3470,215,8,26,2024-01-31,Mobile,8.0,Cancelled
3471,2,7,51,2024-02-12,Online,11.0,Completed
3472,671,11,7,2024-09-13,Online,6.0,Completed
